patient_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
1,2.2313795,7.720748,6.2254305,2.168075,4.295612,3.135654,4.2890677,5.8668795,3.727929,5.0856233,5.614482,6.199293,6.1390367,5.714779,8.813633,5.855886,4.882326,3.5627868,5.757863,5.6308026,2.9726708,5.446627,4.867065,5.934939,4.9725285,5.9831944,4.2320046,5.3609643,3.9996088,5.8448668,4.636597,4.287843
595,1.3085899,8.001693,6.330396,2.3090994,4.3370104,2.4386408,4.099381,5.979812,3.257387,5.4306054,5.6946006,6.14136,6.682573,5.803076,8.78885,5.960965,5.033252,3.2819362,5.52311,5.1258,2.9690087,5.6470046,4.993525,5.6689215,5.7382784,6.2340055,4.4950557,4.916912,3.4689648,5.709369,4.400024,4.35262
210,1.7286116,7.946912,6.2990956,2.285334,4.465676,2.4628577,4.1873374,5.852375,3.2347045,5.433145,5.589018,6.176814,6.572866,5.7694087,8.752344,5.9525933,5.097368,3.2023458,5.525214,5.150717,3.0148904,5.5792747,5.024466,5.7721705,5.7988224,6.2012997,4.3577695,4.914256,3.4740753,5.6161866,4.4679484,4.312053
511,2.8226042,8.177691,5.629393,3.5466175,3.9304492,3.1557426,4.4130487,5.1756744,4.1268516,5.2462993,4.847248,5.974998,6.1160445,5.3892126,7.85907,6.3558755,4.807801,3.1970286,5.603713,5.6421475,3.5194433,4.897268,5.2693796,5.471679,5.4244256,5.641725,5.0099597,5.1941867,4.3787556,5.5027823,5.156772,4.098747
630,1.1567808,7.887775,6.421267,2.3528926,4.4209538,2.3927765,3.933827,5.9104495,3.0068944,5.3236876,5.8392587,6.366405,6.7194605,5.848117,8.766205,5.807249,5.0906167,3.1753638,5.6146827,4.958537,2.926453,5.665272,5.0158587,5.7121043,5.795902,6.217465,4.550833,4.7873297,3.304776,5.639347,4.229693,4.5476713
622,2.517387,8.414711,6.080178,2.8363123,3.8828084,2.6734412,4.2962995,5.782254,3.7041655,5.1374087,5.0091624,6.043992,6.6957197,5.595064,8.460366,6.276733,4.7703924,3.2996218,5.2641397,5.357029,3.3545578,5.5326715,5.1965904,5.3327446,5.3852363,6.012565,4.4838805,4.955584,3.9393754,5.833657,5.0428843,4.243385
130,2.257067,8.58875,6.0439396,2.1568859,4.0264745,2.3038237,4.5828967,6.085858,3.677774,5.300436,4.961322,5.7440295,6.83448,5.516833,8.887954,6.4920096,4.7594666,3.3421056,5.150496,5.214652,3.0342867,5.816353,5.054159,5.4451385,5.4847584,6.278953,4.288688,4.86386,3.7594292,5.9432006,5.015062,4.1426034
243,1.2534289,8.673196,6.1070423,2.2574208,3.7279053,2.3493779,4.4867125,6.382108,3.7648046,5.4260426,5.03246,5.542488,6.8861685,5.573994,8.971366,6.5362263,4.5479813,3.5722907,5.2624097,5.2936554,2.8541377,5.832166,4.8205447,5.19852,5.434446,6.348375,4.6114945,5.098739,3.869676,6.2527304,4.8751917,4.098531
670,0.60640734,7.887549,5.850342,2.0868392,4.2258477,2.910792,4.562144,6.152612,3.7938836,5.634438,5.55964,5.495566,6.123855,5.714445,8.885046,6.2913513,4.6596375,3.7883034,6.0214024,5.441513,2.4187322,5.269082,4.4019666,5.787865,5.4187875,6.2700825,5.027265,5.5290084,3.9635396,5.991474,4.296868,4.1572027
325,1.9512206,8.331916,6.247152,2.4434416,3.9596946,2.5768301,4.2743993,6.049081,3.5814593,5.1383386,5.2870684,6.013747,6.7405524,5.609315,8.798004,6.225012,4.7863727,3.3996434,5.355898,5.2994256,3.1122324,5.6930594,5.0889297,5.4404454,5.2704034,6.1323996,4.405673,4.995561,3.7954867,5.949702,4.8484254,4.3100657
695,2.0939817,7.717946,6.17899,2.2089536,4.3670006,3.0697997,4.3106675,5.820118,3.7267802,5.2200103,5.6336346,6.138368,6.137495,5.7127414,8.769098,5.8983874,4.9572916,3.495094,5.737951,5.6032248,3.0047555,5.3906293,4.910088,5.965519,5.139683,5.9981456,4.2869544,5.3261213,3.9666753,5.751893,4.629473,4.238119
82,1.0120041,7.861636,6.5183706,2.271391,4.4644694,2.369565,3.8288357,5.9854884,2.9204519,5.321196,5.9731464,6.4518566,6.8179736,5.8878317,8.855432,5.74269,5.1363025,3.1941934,5.5987587,4.957152,2.9279764,5.7656364,5.0408497,5.75442,5.7948427,6.2524285,4.5122023,4.754594,3.2203681,5.657615,4.14604,4.5720973
327,3.9833326,8.144994,5.713986,3.2283063,3.4826822,3.11514,4.6553235,5.373925,4.095737,4.649446,4.689989,5.9402122,6.0901895,4.9665155,8.176218,6.5152264,4.3522744,3.3220952,5.4640355,5.4048667,3.4385486,5.0595536,5.27892,5.4036336,4.3725605,5.525025,4.324496,5.184766,4.365232,5.975468,5.5714803,4.1803584
661,2.720653,8.242516,5.992894,3.3988132,3.8835168,2.982799,4.1926017,5.4411545,3.7700188,5.0983334,5.014326,6.185384,6.445147,5.5946517,8.079736,6.157731,4.8151994,3.2109373,5.4185233,5.4805446,3.5698292,5.220405,5.309686,5.263196,5.3928137,5.7844086,4.7331424,5.0618258,4.0933213,5.6598725,5.0606856,4.2947874
98,1.4121497,8.48794,5.9423766,2.115636,3.9483056,2.3967774,4.7350845,6.2207346,3.817572,5.4623504,5.0363097,5.4274874,6.5903125,5.4584355,8.942531,6.630073,4.611689,3.522793,5.4401813,5.3058414,2.761517,5.597051,4.8174253,5.4357953,5.4453783,6.2827377,4.614641,5.1801577,3.8983364,6.1022525,4.8936353,4.0630655
119,2.2480001,8.18299,5.724045,3.6642551,3.870078,3.1386786,4.2315907,5.3284698,3.9993184,5.288042,4.982305,6.0232134,6.256396,5.5325665,7.8711624,6.287261,4.799008,3.2697828,5.635493,5.609474,3.488548,5.0006056,5.1635118,5.429562,5.515975,5.727246,5.1703053,5.2071652,4.3177657,5.575088,4.9508452,4.1990824
163,0.89121675,7.8525767,6.5630465,2.2777655,4.448914,2.3167734,3.7539494,5.9881063,2.8516433,5.3080635,6.02776,6.503009,6.874289,5.9175606,8.852001,5.6913347,5.157981,3.1596923,5.58628,4.898169,2.9325743,5.802572,5.062801,5.733571,5.8259897,6.2637463,4.5205827,4.6900306,3.153413,5.635391,4.0868993,4.6256123
551,2.7667367,8.120811,6.0608416,3.742665,3.6220586,3.2088323,3.9752479,5.512277,3.6840222,4.8321176,5.0871186,6.370895,6.509972,5.599774,7.9722958,6.084111,4.660499,3.3290818,5.5058928,5.4545884,3.6540995,5.2873416,5.205104,5.269575,5.057474,5.690556,4.7595205,5.158875,4.190164,5.8271275,4.96761,4.4888496
48,4.464004,8.115105,5.446244,3.4041069,3.284807,3.2351182,4.9409814,5.2724347,4.3357325,4.5462413,4.4927807,5.675545,5.85148,4.512233,8.114497,6.7821608,4.088579,3.4005075,5.574983,5.3644342,3.3608007,4.902509,5.253325,5.328342,3.98732,5.3195877,4.4264054,5.3649344,4.549376,6.016249,5.776054,4.084347
20,4.4420576,8.089717,5.5006657,3.4396,3.1088417,3.3902402,4.893973,5.3129716,4.3747215,4.4716716,4.463321,5.689522,5.756802,4.5094,8.056474,6.782855,4.0187445,3.439953,5.6344166,5.398199,3.3763452,4.8430996,5.1566067,5.4890566,3.7976093,5.271564,4.449207,5.3937683,4.6922426,6.102943,5.799544,4.1597075
429,0.1971125,7.913123,5.8126707,2.0739686,4.2905536,2.7891176,4.5843043,6.212365,3.7547708,5.8191824,5.62296,5.373156,6.1778812,5.784513,8.9038315,6.3299336,4.687272,3.814074,6.0555563,5.391518,2.3450916,5.211775,4.366634,5.760312,5.6188946,6.3583484,5.190798,5.525565,3.8873777,5.9467525,4.1882863,4.130371
578,4.2764053,8.197092,5.521757,3.4476314,3.1319716,3.2510476,4.8309345,5.317481,4.26261,4.467908,4.4275546,5.7369823,5.949141,4.520255,8.053171,6.7901506,4.0579777,3.3995945,5.518635,5.3106756,3.4576406,4.948848,5.2432013,5.4376755,3.9944727,5.301124,4.525985,5.2846375,4.5895467,6.0250983,5.7894626,4.1305876
468,1.6056342,8.687849,6.1079936,1.9899466,3.7870305,2.2052662,4.740883,6.4345827,3.738185,5.2950287,4.950036,5.4363966,6.82574,5.406165,9.136437,6.696201,4.523942,3.5348036,5.2725773,5.238207,2.779157,5.824982,4.88864,5.2501855,5.2915463,6.359487,4.398282,5.078233,3.8107104,6.289896,5.030039,4.1006455
108,1.6417918,7.9467297,6.2269487,2.2833884,4.447283,2.4844813,4.2701354,5.867799,3.3303835,5.513495,5.5622845,6.0597763,6.499505,5.7557545,8.73396,6.002392,5.065517,3.2461185,5.543144,5.191327,2.9792018,5.514725,4.969038,5.754878,5.817965,6.208325,4.387663,4.9855237,3.5389838,5.6334147,4.4882336,4.2363987
174,1.2000746,7.8069386,6.523591,2.3099935,4.408835,2.635849,3.8187022,5.94664,3.1044269,5.2107215,5.977025,6.5140486,6.7098846,5.8823743,8.846727,5.6977654,5.121632,3.2747567,5.6335115,5.1590304,3.0106356,5.707368,5.084166,5.824148,5.4998884,6.1583257,4.4534173,4.8929334,3.4091175,5.671406,4.2533455,4.5634456
236,2.9438424,8.206601,5.9418225,3.5352397,3.6085184,3.119241,4.3454275,5.451157,4.0485787,4.9768834,4.7902894,6.044522,6.234824,5.450416,8.037276,6.26412,4.5883365,3.3443582,5.4980373,5.646444,3.5265992,5.064985,5.2195764,5.206532,5.0610723,5.6908703,4.596913,5.20609,4.3449802,5.8651686,5.3062124,4.1387925
105,1.7778386,8.615771,6.1381474,2.0706458,3.8959682,2.2426722,4.6345587,6.315614,3.6752508,5.288801,5.0336604,5.5802197,6.836583,5.4649696,9.056113,6.5815997,4.641328,3.464108,5.2517266,5.2218056,2.876806,5.8164563,4.967135,5.3332324,5.3515763,6.3235865,4.3531322,5.0060887,3.7613373,6.146395,4.98358,4.143167
758,3.0002284,8.240246,5.618324,3.7226655,3.9039109,3.1635277,4.3154573,5.087713,4.0749946,5.191272,4.803598,6.077811,6.210401,5.3671165,7.715452,6.3646727,4.8420987,3.1109283,5.540318,5.5958242,3.6838744,4.913349,5.3741155,5.4700894,5.4716163,5.5786157,5.08482,5.120535,4.3847632,5.416065,5.182266,4.1758523
571,2.0623052,8.018978,6.231697,2.4452205,4.3740406,2.498326,4.2100296,5.74837,3.3142583,5.3495307,5.436725,6.201336,6.5678353,5.7122393,8.623193,5.9928017,5.0542603,3.1532266,5.4583983,5.1748214,3.138693,5.5316987,5.114207,5.703184,5.785093,6.1244273,4.338028,4.866003,3.5610576,5.608185,4.6246367,4.3128667
203,0.89669436,7.8686476,6.5635223,2.2614536,4.39921,2.459868,3.7835083,6.033059,2.9535332,5.232389,5.9936666,6.4819536,6.8413754,5.9019012,8.909909,5.7487698,5.1088767,3.2528222,5.6317987,5.007405,2.9212475,5.7866373,5.042688,5.7620296,5.607538,6.2436385,4.5616493,4.8077493,3.2725558,5.698533,4.148188,4.6227326
202,0.11393181,7.821927,5.7454615,1.9596897,4.3150496,2.8307137,4.6522465,6.2067237,3.7077043,5.794218,5.614117,5.3340898,6.0685053,5.7030864,8.928381,6.3628016,4.6157856,3.8212757,6.1750965,5.3218985,2.1791213,5.204828,4.2321177,5.8567753,5.5865235,6.3788934,5.2223854,5.5512953,3.860052,5.9959474,4.0963364,4.157242
157,2.0902102,8.530673,6.147792,2.1540473,3.9353004,2.2922397,4.476688,6.2012987,3.6125185,5.2934995,5.056975,5.796163,6.859833,5.5613775,8.951997,6.4015756,4.6891603,3.3940198,5.1826935,5.2070537,2.9801438,5.8561654,4.9889436,5.35176,5.4530115,6.320703,4.2889323,4.895224,3.7125177,6.077551,4.9389777,4.1528935
176,1.5213891,8.5666065,6.10617,2.3653305,3.8620818,2.4262712,4.400902,6.230804,3.7189224,5.460481,5.097319,5.664173,6.827978,5.670668,8.846787,6.400705,4.6606884,3.5299938,5.2836175,5.29615,2.9262395,5.7655964,4.8439507,5.2769456,5.5473247,6.3134646,4.5809274,5.0647078,3.8382983,6.0898037,4.806373,4.120117
36,1.762575,7.994602,6.242407,2.2577164,4.107178,2.9148216,4.254608,6.0145745,3.6600738,5.0619802,5.5703278,6.102828,6.4086924,5.6429367,8.882581,6.04861,4.8067894,3.5488055,5.6674037,5.454494,2.9385123,5.5539207,4.930595,5.71757,5.018513,6.0375996,4.450962,5.2434936,3.9167445,5.9281573,4.658328,4.392602
337,0.5200607,7.9621964,5.906311,2.188522,4.2584395,2.712105,4.488565,6.0868645,3.6446548,5.6941466,5.553394,5.5527506,6.2711854,5.7571,8.805814,6.2760806,4.7600594,3.6411662,5.9074774,5.305207,2.5162008,5.3046265,4.518961,5.709987,5.6786404,6.2794347,5.0470147,5.363829,3.8102622,5.88705,4.287328,4.1819773
478,4.3248506,7.892934,5.381789,3.4897895,3.3289776,3.5858364,4.957334,5.271423,4.4837213,4.5876327,4.711415,5.6561837,5.5401754,4.601132,8.078075,6.7057276,4.1026964,3.4983635,5.8014016,5.53138,3.2211673,4.7825904,5.041716,5.479964,3.8312902,5.330337,4.45411,5.5701427,4.698596,6.148829,5.640915,4.1889763
488,2.8374534,8.179571,6.107671,3.7222145,3.5951319,3.1449206,3.9815025,5.531976,3.6966436,4.819908,5.0237827,6.3771324,6.5446987,5.6356325,7.9917693,6.0850306,4.6617913,3.3143308,5.4385805,5.4816203,3.6853805,5.304658,5.241683,5.2201023,5.0748777,5.7264323,4.6616216,5.106359,4.183698,5.858228,5.047662,4.4470897
573,3.778486,8.161406,5.7703557,3.1853533,3.570481,3.0679054,4.6051083,5.4124403,4.047859,4.7269826,4.742472,5.970584,6.1573806,5.08505,8.205423,6.454596,4.433327,3.3140886,5.4457126,5.4300833,3.433508,5.1027956,5.2751346,5.3672104,4.5569234,5.5988064,4.329374,5.1622415,4.3044395,5.9459906,5.4993906,4.1869874
172,2.6164,8.188179,5.7602563,3.6021402,3.8570404,3.1562247,4.334959,5.290162,4.059254,5.229051,4.8959384,5.989487,6.158158,5.4724426,7.903594,6.280457,4.763447,3.254154,5.593537,5.6491017,3.5134146,4.95717,5.2263045,5.337526,5.403447,5.6843944,4.9834976,5.2270308,4.34121,5.612123,5.1161532,4.1472864
529,0.9887544,7.969869,6.5572534,2.3852625,4.2336082,2.4640663,3.823164,6.0642138,3.0742345,5.194316,5.8972425,6.414784,6.868495,5.8785386,8.859626,5.8242707,5.0477266,3.2727904,5.542196,5.0444083,3.0150719,5.7689815,5.086371,5.6081114,5.529778,6.220398,4.53663,4.839027,3.3777888,5.747763,4.307312,4.5748096
217,4.330663,8.085195,5.5073323,3.4488788,3.0917187,3.409443,4.86435,5.338363,4.3707876,4.477039,4.4740667,5.699349,5.758098,4.523601,8.059114,6.771877,4.0246935,3.4584246,5.6475954,5.411276,3.3713892,4.851862,5.1135526,5.5161114,3.80837,5.2828264,4.4788156,5.401326,4.712022,6.113344,5.7659974,4.173609
583,3.0225985,8.385226,5.973045,3.0089927,3.9191933,2.7966504,4.377031,5.524873,3.833259,5.0795674,4.8708997,6.091635,6.508123,5.560454,8.280485,6.2659626,4.8028827,3.203463,5.258337,5.4702525,3.4976013,5.3367996,5.335179,5.294804,5.352102,5.897656,4.4485497,4.954559,4.0520635,5.73469,5.23584,4.17886
221,2.508874,8.141404,5.679568,3.5468476,3.8752975,3.1773567,4.382435,5.290482,4.106616,5.267344,4.919731,5.9374804,6.10677,5.4307637,7.925258,6.3228507,4.751614,3.2894936,5.6547236,5.6540465,3.4332302,4.9330344,5.163206,5.430476,5.3854446,5.687261,5.0366735,5.2642975,4.3701925,5.6001387,5.0710106,4.1195416
410,3.9652662,8.174627,5.5079374,3.496785,3.2072427,3.3111255,4.753879,5.377595,4.2303195,4.5364375,4.5536885,5.760302,5.9326396,4.627538,8.078444,6.7305713,4.114842,3.4336205,5.536439,5.3696394,3.4117646,4.9986176,5.171751,5.3759904,4.087183,5.4042387,4.626579,5.3330884,4.5698647,6.07013,5.652826,4.18888
180,2.6420693,8.509365,6.049347,2.4927516,3.9154756,2.5196123,4.4411497,5.8864193,3.738317,5.189306,4.948675,5.9275155,6.728426,5.5307093,8.652736,6.3686576,4.7290645,3.3155475,5.187149,5.316081,3.2191055,5.6344457,5.1455364,5.3653145,5.3632083,6.1165967,4.3198247,4.916785,3.8799515,5.9237776,5.1089873,4.148594
343,2.4371705,8.233152,6.182335,3.6758525,3.6100256,3.0847769,4.1878147,5.5247183,3.871074,5.06836,4.9197927,6.103176,6.314332,5.6926637,8.058191,6.0621576,4.633814,3.3463757,5.455156,5.657375,3.5678427,5.0919747,5.2479215,4.9045277,5.2573843,5.7771397,4.625611,5.210441,4.1951222,5.925116,5.2091856,4.1693215
737,3.7288191,8.002787,5.3015943,3.4243076,3.4759684,3.472621,4.785895,5.1959896,4.4235563,4.821825,4.6936145,5.731974,5.684906,4.69053,7.9831095,6.7230453,4.305608,3.3906062,5.778867,5.5210333,3.2914345,4.808495,5.0621376,5.7979636,4.3290977,5.3984795,4.826938,5.400671,4.7158422,5.852936,5.447639,4.1632524
346,2.6785235,8.206742,5.5885897,3.8656666,3.8747144,3.1825476,4.1915774,5.137413,4.0345206,5.2212195,4.8793726,6.130102,6.2893996,5.457939,7.6494026,6.3535986,4.855569,3.1566129,5.5960827,5.5952725,3.6721249,4.9528227,5.277241,5.5339985,5.542082,5.6244674,5.2529097,5.1201987,4.399989,5.4145412,5.0169096,4.2416177
69,4.166835,8.012846,5.681986,3.5826178,3.1912289,3.2800753,4.9062395,5.361444,4.333315,4.572569,4.4984045,5.6706777,5.942933,4.6499734,8.108413,6.646686,4.0400434,3.5197122,5.6601696,5.4437084,3.343023,4.8661675,5.201858,5.0276585,4.1139717,5.2746525,4.338196,5.499675,4.489248,6.0832076,5.7623158,4.04102
543,3.9459987,8.106461,5.365417,3.4632845,3.352113,3.4170134,4.7858996,5.2533135,4.380108,4.704858,4.5831566,5.7178555,5.7564363,4.624907,7.984465,6.7624545,4.225243,3.3917425,5.685872,5.472278,3.3714356,4.8614025,5.1121593,5.6710315,4.2028275,5.377402,4.7777295,5.3791275,4.7066464,5.913287,5.5552416,4.1895556
277,1.093042,7.8019214,6.009733,2.1068006,4.4296503,2.9039416,4.4602942,5.944712,3.7338328,5.5590434,5.658928,5.7989974,6.130837,5.742952,8.833917,6.1119514,4.947705,3.5647519,5.847389,5.4903717,2.724977,5.2860456,4.7255564,5.941338,5.4928355,6.1540885,4.6444125,5.399155,3.9125295,5.734919,4.4521356,4.1551886
356,2.014239,8.410608,6.194174,2.5259795,3.9408822,2.5488977,4.281438,6.0083303,3.6164532,5.1884766,5.1998734,5.98206,6.787499,5.621739,8.722925,6.272031,4.7926216,3.3716176,5.295263,5.2980933,3.1680667,5.6838326,5.115664,5.398061,5.361139,6.1359463,4.457677,4.9601808,3.8166976,5.9168344,4.8924203,4.2753067
469,2.8936172,8.299243,6.0471168,3.4212205,3.6729815,2.9654732,4.222205,5.527837,3.9155993,4.9642777,4.8161483,6.178197,6.454444,5.5857205,8.090099,6.2184978,4.693315,3.2826333,5.3567,5.599639,3.602058,5.2208157,5.2839236,5.2435784,5.222687,5.798121,4.4943447,5.040384,4.2321377,5.834224,5.2763643,4.1844635
87,1.8740013,8.032373,6.239078,2.3887804,4.3894234,2.461384,4.2176447,5.8079143,3.3240948,5.4226003,5.4863234,6.1404037,6.5927444,5.739314,8.666086,6.0059304,5.0639534,3.1838574,5.4537225,5.1698127,3.0950093,5.5574102,5.0777874,5.7042127,5.823298,6.1676636,4.3638988,4.8854423,3.540857,5.614998,4.578917,4.2852044
224,0.11912839,7.831194,5.76041,1.9861914,4.3557587,2.8072271,4.639593,6.185593,3.7100136,5.8386145,5.6357937,5.3451095,6.0863748,5.7361736,8.913093,6.3406863,4.674347,3.7969503,6.132841,5.3360605,2.237424,5.185114,4.2917447,5.859382,5.6499076,6.374408,5.1982193,5.5349035,3.8542733,5.9377813,4.1179233,4.135247
384,1.9964939,8.116124,6.2120104,2.3748527,4.0938625,2.8095558,4.250109,5.9461474,3.6659918,5.1196265,5.4406323,6.101409,6.5301538,5.6317463,8.786303,6.111538,4.857657,3.4350598,5.4891806,5.417202,3.0934136,5.5974164,5.0579696,5.6653895,5.1574454,6.047751,4.387692,5.115837,3.8924396,5.8689537,4.7781405,4.3210797
