patient_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
245,3.493749,7.6733584,6.7538614,4.4552245,6.9951572,6.2512746,5.3756948,1.3574194,4.253126,4.697954,2.5453873,4.068825,4.817316,4.033128,6.5849786,5.072266
102,1.9914397,7.1174107,6.314531,6.243325,7.5214696,6.362086,5.285628,2.095999,4.122379,5.1148567,2.0625734,3.0090399,5.271625,3.227676,6.5175176,5.4126277
682,5.2584896,7.7843657,6.151221,4.391807,6.2500587,4.56324,5.5685744,2.361272,4.5455,4.534208,3.7863817,4.9135394,6.0722594,4.47765,5.9044375,4.907378
303,4.7135983,8.256724,6.7470965,4.751737,7.0556917,4.463517,5.7933297,2.5961173,4.895272,4.172579,4.2315135,4.3115015,6.751616,4.3630977,5.526444,4.8059134
614,4.831705,8.271273,6.658064,4.8003116,7.0518556,4.5498123,5.8469524,2.4945,4.536652,4.0522504,4.1197295,4.519998,6.541471,4.3998704,5.583908,4.7256083
692,7.0595946,8.509787,7.073041,5.2455497,7.2114434,4.274809,5.516051,3.141814,4.19714,4.850523,4.5763664,5.1911883,6.4669485,4.6767354,5.249097,5.1046696
39,5.230244,8.045021,6.2147126,4.531154,6.55774,4.5464025,5.530167,2.4312894,4.466603,4.416408,3.9431643,4.836806,6.0765066,4.4074473,5.8381224,4.8287253
361,6.849111,8.626693,7.567122,5.296084,7.252795,4.115154,5.809623,2.8556993,4.089851,4.4186053,4.806991,4.9476223,6.9273896,4.7857394,5.1840134,4.8567543
437,2.033318,7.230711,6.511242,6.23451,7.5662117,6.3885665,5.303944,1.9625461,4.198427,4.9852734,2.0642552,3.0814981,5.2656813,3.3450716,6.4779305,5.3597
740,4.7950654,8.049391,6.9622545,4.591842,6.680624,4.5473156,6.177201,2.3223763,4.77408,4.296249,4.097325,4.3134947,6.8703175,4.527207,5.6428967,4.8763866
172,5.5226955,7.9290786,6.1299405,4.232208,6.247557,4.458644,5.3140135,2.3500254,4.6147885,4.586817,3.9386466,5.027461,5.930089,4.3667064,5.98903,4.9549575
93,6.472748,8.644543,7.566621,5.1975446,7.338088,4.1553087,6.1487937,2.6053445,4.206073,4.102597,4.6550508,4.7806444,7.1197157,4.736355,5.2901974,4.7047806
460,2.7134566,6.1482363,5.5917397,5.095071,6.643765,6.8225775,4.233438,2.4480062,4.205166,5.6508756,2.3983753,3.3219256,4.0254493,3.8149304,6.563446,5.3460145
354,3.0174172,7.8801966,7.1461554,4.890185,7.3298025,6.1704664,5.690777,1.3539273,4.3864365,4.5125103,2.564461,3.7893705,5.252311,3.923171,6.556053,5.095417
30,6.921731,8.627971,7.771163,5.404784,7.427763,4.151835,5.879685,2.9538639,4.1232276,4.5880513,4.8317647,4.853486,7.0062222,4.819524,5.0437875,4.904641
609,5.034835,8.004623,6.9563794,4.681756,6.628446,4.6828475,6.1036425,2.2402384,4.4682565,4.4228387,3.9583156,4.4776177,6.5674725,4.54729,5.7568398,4.8522296
602,5.21963,7.814482,5.966709,4.3150086,6.2212567,4.465428,5.5752616,2.4704316,4.5191183,4.434239,3.8961403,4.927933,6.054388,4.429438,5.892084,4.8591213
532,2.4966464,6.166257,5.8471985,5.1689487,6.8593373,6.712901,4.357068,2.5269089,4.4171643,5.4606395,2.364128,3.2365901,4.2233424,3.8366623,6.462536,5.279788
8,5.2427516,7.832278,6.142278,4.2337418,6.178981,4.5719166,5.5649357,2.2499676,4.5570445,4.506093,3.7899692,4.938459,6.010599,4.4125047,5.995055,4.9390593
651,2.203876,7.364611,6.3417206,6.1785636,7.540952,6.2831726,5.434268,1.9582602,3.909412,5.144046,2.223976,2.860196,5.57623,3.0160542,6.718911,5.4955664
650,2.9952931,6.510724,5.8337426,5.196024,6.6732883,6.3590336,4.481869,2.7126338,4.4764643,5.345646,2.8552139,3.3847299,4.6273203,3.9474475,6.266996,5.2774324
337,2.958213,6.5169744,5.7869854,4.8505254,6.6612177,6.819939,4.4205904,2.2074552,4.175017,5.5229435,2.4918559,3.364972,4.1912336,3.7862217,6.576724,5.36015
712,6.9190173,8.4927435,7.063232,5.2072678,7.217051,4.2495484,5.580171,3.129772,4.2317643,4.6963296,4.6305285,5.102082,6.564148,4.683383,5.2183504,5.050913
148,7.097087,8.515615,7.1876235,5.2891135,7.195963,4.2246823,5.5307784,3.0764534,4.1135073,4.815595,4.645538,5.1655145,6.5376406,4.735337,5.23259,5.0592275
540,5.2461143,8.13841,6.076598,4.2556305,6.3647265,4.3459044,5.6765943,2.3936937,4.463309,4.2446394,4.0898404,4.9147687,6.2134705,4.362,5.8904634,4.806532
426,5.1819773,7.888619,6.3518195,4.39501,6.423839,4.80141,5.300162,2.197673,4.570004,4.6825676,3.6859574,4.824923,5.7618604,4.3402534,6.048865,4.9869723
558,4.790088,8.266176,6.991979,4.5963464,6.9097943,4.5433846,5.8345575,2.2619233,4.889131,4.2391715,4.091038,4.3456554,6.749373,4.4063454,5.6815557,4.844638
636,2.2451258,6.8785243,6.4817686,6.11307,7.243805,5.8896275,5.0646777,2.8564777,4.844147,4.8197603,2.8522043,3.156792,5.574645,3.828149,5.98387,5.166559
174,2.276442,7.5555997,6.5603304,6.1175857,7.551739,6.2986336,5.4666824,1.8822122,3.974446,5.039439,2.4323049,2.8537557,5.6181016,3.050647,6.6701446,5.437518
52,6.4390926,8.624623,7.5408664,5.2461314,7.221981,4.0426464,5.9421215,2.730187,4.137904,4.1395416,4.843188,4.829002,7.0953298,4.791878,5.191018,4.733345
218,3.0547123,6.66714,5.951893,5.2133245,6.7350273,6.223995,4.610485,2.722941,4.535576,5.2196994,2.9558496,3.403683,4.845055,3.9591029,6.189142,5.226072
446,2.8353045,6.871867,6.210353,5.4009967,6.958934,6.139039,4.853553,2.6066477,4.5929704,5.034992,2.8905115,3.3543348,5.0993114,3.8973575,6.1563864,5.1870155
468,3.2466626,7.9047728,7.088255,4.612901,7.2213497,6.2221165,5.6286507,1.1567187,4.3223495,4.5501733,2.4912248,3.9749663,5.0409975,4.010026,6.674511,5.143724
589,4.6297097,8.155434,7.0486474,4.68748,6.864219,4.7858133,5.902747,2.102678,4.6726456,4.3488865,3.8772402,4.2650895,6.5555086,4.3605824,5.846219,4.8709245
720,4.9733586,8.131634,7.073842,4.6308265,6.7194533,4.5755444,6.1638727,2.2374697,4.6284666,4.2782826,4.09066,4.4086666,6.8153853,4.565944,5.668789,4.826662
220,3.222665,7.779576,6.982899,4.7103477,7.167191,6.201298,5.5219693,1.3503128,4.293685,4.668036,2.6158924,3.8038085,5.106983,3.933792,6.6667986,5.1932006
152,1.8306879,6.92352,6.6095505,5.6975083,7.4534717,6.428567,5.06324,2.2703972,4.4925737,5.0280604,2.5655146,2.823529,5.225861,3.485889,6.397574,5.1755657
372,6.548671,8.593907,7.3914924,5.2114234,7.4200463,4.1652927,6.1089845,2.8714373,4.308787,4.2628098,4.69225,4.78269,7.085818,4.7272205,5.135423,4.8087773
97,1.7815433,6.92166,6.5640025,5.6705127,7.476328,6.480937,5.066536,2.17212,4.402798,5.081344,2.496027,2.8139372,5.2270427,3.4109783,6.445841,5.18904
704,2.7624023,7.803896,7.1298966,5.2159085,7.4720583,6.1280584,5.7016068,1.5326711,4.412364,4.5582013,2.5569746,3.5529952,5.4666667,3.7943847,6.48085,5.1213555
78,4.6428466,8.333941,6.6560893,4.662014,7.042032,4.491204,5.849838,2.520965,4.843087,4.085224,4.205852,4.340643,6.7161946,4.331807,5.574098,4.7647862
260,1.6834146,6.967921,6.756796,6.223063,7.6633706,6.37956,5.179818,2.1954787,4.615953,4.7646337,2.1183012,3.0535617,5.203471,3.6691344,6.2092643,5.17652
116,4.6740136,8.218603,6.623913,4.5260286,6.7753105,4.557658,6.0137916,2.3099697,4.686284,4.1144853,4.055965,4.430386,6.655512,4.381919,5.721628,4.7691517
643,3.3314028,7.439991,6.6442776,4.6963058,7.0684133,6.2480536,5.2290053,1.692153,4.4372225,4.7444773,2.5435383,3.9482725,4.8337693,4.122715,6.3606105,5.1015506
31,4.9728456,8.037185,6.8211775,4.621581,6.6294374,4.625284,6.1315513,2.2880468,4.514524,4.3159637,3.9983146,4.4982834,6.6088567,4.531065,5.725898,4.8250384
298,5.0171375,8.210399,6.45971,4.777197,7.03071,4.3686175,5.862844,2.8083107,4.720419,4.086191,4.325062,4.5058637,6.67435,4.4398923,5.4143324,4.769398
471,2.1387672,6.9167457,6.5940123,6.0849113,7.318095,5.9437823,5.1042204,2.7509863,4.856467,4.770403,2.7754016,3.1333618,5.572756,3.8164587,6.023925,5.1215396
431,2.584398,6.2015142,5.8007793,5.030085,6.815025,6.7731547,4.364943,2.3818247,4.3077526,5.5200033,2.2965188,3.2887466,4.111388,3.7933562,6.566166,5.3135915
588,2.878573,7.697638,7.0623465,5.2506547,7.485947,5.991801,5.6080174,1.7995491,4.712454,4.3806624,2.5765007,3.7992313,5.4076304,4.1211824,6.097243,5.029123
396,1.7036451,6.861969,6.615705,5.6933174,7.498344,6.45934,5.046123,2.234542,4.5022388,5.0298758,2.495307,2.8178027,5.2166066,3.4758396,6.3805,5.148803
72,7.1233497,8.664002,7.435729,5.2815433,7.1453996,4.02951,5.537979,3.0354888,3.9907246,4.5448093,4.8957357,5.1539574,6.7594504,4.8303657,5.198643,4.936539
462,2.4302278,7.137966,6.680819,5.6352935,7.2629423,5.974196,5.2046514,2.4686131,4.704626,4.8044357,2.9345229,3.1707807,5.514306,3.7818627,6.203952,5.139683
29,2.7696674,6.5574346,5.9707026,5.6314316,6.7786407,6.004054,4.639424,3.0872257,4.713413,5.185336,3.0923882,3.226508,5.2353096,3.8981829,6.056173,5.2069798
117,2.35408,7.5487666,6.6026115,5.832528,7.4951487,6.2371607,5.505363,1.8643804,3.9127004,5.092101,2.5932941,2.7035367,5.802376,3.0233223,6.890461,5.5077477
56,2.7432888,6.5420403,5.9804397,5.66203,6.7949214,5.995115,4.6364813,3.10613,4.7343698,5.1710973,3.0655653,3.2411804,5.197349,3.9221706,6.039628,5.2150273
84,2.809736,6.2573304,5.743553,4.7211595,6.6195874,6.9319487,4.1940613,2.433055,4.2888584,5.632267,2.721218,3.1383576,4.1018496,3.7991083,6.579825,5.3364453
632,5.0562243,7.931375,6.3694687,4.466646,6.4683566,4.5895333,5.7312026,2.336095,4.5530014,4.381725,3.8788905,4.7449903,6.2276855,4.429031,5.838288,4.890748
200,6.098254,8.446461,7.4141555,5.0652466,7.2753015,4.186135,6.101181,2.7298484,4.3912835,3.949145,4.817775,4.5357327,7.2011433,4.846455,5.097827,4.7453704
435,2.5582802,7.573144,6.810065,5.4328556,7.486398,6.357619,5.5100727,1.558108,4.263813,4.737136,2.2243993,3.4903302,5.1859646,3.6406717,6.471712,5.1613717
