patient_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
48,7.329025,3.0711925,4.5837207,7.0800395,5.4339223,5.4657855,5.292627,7.656684,5.4249225,5.0465326,6.604982,5.173415,5.1539855,3.9693894,5.697016,6.1973343,5.5600724,3.176086,6.661712,5.5057235,4.215389,5.331271,5.777254,3.5852182,7.4470744,4.5186315,4.5524297,6.0279307,6.3114033,4.89452,4.2885013,4.5323777
120,7.7597413,2.619425,5.0151467,6.764514,5.352215,5.439945,4.792263,7.6339264,6.1153407,5.3188877,6.262927,5.1341286,5.060482,3.6133115,5.364176,6.381404,5.74019,3.3875616,6.3751864,5.3774495,4.6200604,4.954654,5.6596932,3.624538,7.566889,4.119579,4.963312,6.226272,6.0250607,4.650509,4.033933,4.6350284
30,7.204351,3.146185,4.4813766,6.8493466,5.447119,5.4039154,5.414255,7.829665,5.351858,5.043574,6.624216,5.2187476,5.2206554,4.0737495,5.6623564,6.174989,5.638955,3.1020377,6.636857,5.545267,4.1707296,5.2058983,5.7505436,3.7048562,7.4658422,4.281117,4.445582,5.8729396,6.181236,4.8984904,4.348086,4.6685543
269,8.6583185,2.6555927,4.504798,5.409437,5.2873607,5.206191,5.127743,7.7279305,5.9353366,5.5434594,6.1916537,4.998879,5.5536118,4.15606,5.4618053,5.8756385,5.779214,3.8543339,6.5570865,5.3015146,4.5147085,4.80835,5.6152163,3.4018068,7.4468536,3.0812397,5.3135347,6.0089087,6.092406,5.156273,3.9189184,4.0836115
415,7.498508,2.7520056,4.8154902,6.5013666,5.2279015,5.5776377,4.967831,7.6987,5.434021,5.107292,6.4329743,5.2895713,5.067137,3.865188,5.4383984,6.428972,5.5953155,3.178968,6.2865467,5.465314,4.308896,4.868536,5.9866943,3.7250555,7.4591894,3.9922597,4.882018,6.1983094,5.862138,4.6858687,4.2463455,4.433443
718,7.2015586,2.696717,4.0338564,4.742725,5.188134,4.824281,5.5492353,8.185818,6.0419855,5.6014247,6.170412,5.0747976,5.9550457,4.262325,4.928154,5.676541,5.6949964,4.109026,6.0144973,5.66466,4.6208878,4.4386983,5.6773276,3.855312,7.648118,2.285585,4.993838,5.50847,5.877078,5.0865393,3.8000178,4.773176
102,8.636958,2.344356,4.5738106,5.1259155,4.9551744,4.896733,5.2272487,8.223169,5.9858003,5.5703964,6.290662,4.828449,5.609482,4.2256064,5.173312,5.8199835,5.7790027,3.6551983,6.2473,5.0558352,4.7653666,4.4313664,5.503681,3.339403,7.813775,2.4623716,5.5599923,5.988972,5.9799104,5.366091,3.633767,4.392772
160,8.410967,3.303163,3.6554217,5.4868813,5.682075,4.7001996,5.4258504,7.5481596,6.5808954,5.5915594,6.225155,5.1828012,5.8780146,4.093747,5.632033,5.61361,6.01758,4.373848,6.3527255,5.89999,4.843193,5.09855,5.4886055,3.7139292,7.38325,3.2685382,4.674437,5.5110297,6.283481,5.2888246,3.7098918,4.5661597
745,8.05213,2.6089876,4.909382,6.1351438,5.236559,5.365867,4.8266296,7.5682845,6.2839937,5.281462,6.1599407,5.161161,5.3012795,3.6916902,5.321012,6.1568465,5.5581427,3.6099346,6.3124833,5.4971466,4.682749,5.0015235,5.7332363,3.6272757,7.4706664,3.6806476,5.206743,6.120311,6.007018,4.558927,3.9313033,4.3665276
226,7.190449,2.678538,3.8361146,4.5529914,5.15569,4.816858,5.664311,8.175553,6.0800586,5.622775,6.1557703,4.990864,6.0163174,4.2428885,4.9150233,5.68417,5.7131124,4.2364726,6.032687,5.7148585,4.5654335,4.402933,5.662437,3.9159184,7.6596932,2.1066751,4.995837,5.4236693,5.846747,5.0791087,3.8527117,4.8250675
