patient_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
54,4.4075327,4.539149,3.912425,3.3217087,6.5301666,5.892843,6.9404287,3.4658132,4.6436872,4.731058,3.7626076,6.058861,4.9561057,6.2057776,5.707999,5.039445
148,4.4700804,4.0092816,4.398166,3.1576235,6.2830753,6.372988,6.851232,3.5606375,4.694466,5.1017356,3.8026714,5.8982306,4.5796285,6.5184317,5.20657,5.672193
496,7.4962125,2.7573762,3.9798858,2.563654,7.277852,5.800261,3.8199527,3.1589398,6.3793693,5.7131,4.505415,5.212909,5.437494,8.706799,4.492725,4.512585
177,6.116951,4.1601963,4.0035214,3.2149162,6.4208727,5.496531,5.323901,3.4944139,5.4819565,4.7545586,3.960842,6.003161,5.105626,7.4418836,4.8860693,4.558337
202,8.884478,2.8342993,3.1519613,2.102796,7.8577304,5.042586,5.7481785,5.0238385,7.1713767,4.5439053,4.798891,5.8704495,6.256369,8.531575,4.795176,6.0645604
465,7.7204356,3.9938483,3.1075203,2.4672852,6.790541,4.948212,4.668157,4.1310134,6.3408294,4.185532,4.0084953,5.800396,6.0330563,7.9565535,5.008082,4.6920347
206,7.5760317,3.963553,3.1059978,2.478806,6.7142973,5.05277,4.812635,4.0808682,6.2065268,4.2114444,4.0864577,5.874868,6.002384,7.8400793,4.9892325,4.7628384
57,8.265733,3.708557,3.2607007,2.615147,6.9967527,4.7065773,3.994876,4.1609473,6.5855145,4.218392,3.8596606,4.9343514,6.366924,8.544138,5.008388,4.4395046
185,7.3909335,3.3303957,3.8842676,2.6885083,7.2906065,5.452293,4.4240537,3.673753,6.338064,5.214602,4.341213,5.4787755,5.5190516,8.374392,4.7312145,4.6788406
142,5.386425,4.3487096,4.3182344,2.86108,6.3546443,5.4737377,5.2407975,3.2301984,5.2692285,4.890547,3.940019,5.9051385,4.9833636,7.306146,5.4425154,4.225726
466,8.1063,3.1497667,3.3383715,2.19096,7.796516,5.1309714,5.674547,4.757537,7.026304,4.6914897,4.5471416,5.7705827,6.0190315,8.240457,4.9726496,5.8755684
518,8.841971,3.077266,3.1764224,2.2331614,7.7994976,4.965731,5.6042657,5.0193844,7.110831,4.5644593,4.7541223,5.876184,6.285456,8.476174,4.793021,5.993099
677,8.848577,3.826342,3.3210237,2.5070562,7.325492,4.630103,4.2758636,4.523138,6.8824406,4.29726,3.964771,5.445115,6.1474633,8.616128,4.7938805,4.6755
232,7.367815,3.1371667,4.0495276,2.744369,7.354954,5.552953,4.249987,3.5325482,6.291362,5.38197,4.378955,5.3100667,5.4602904,8.519959,4.7092543,4.605112
610,4.4339247,4.7362466,3.8405864,3.3082101,6.213028,5.7882233,6.8340755,3.6343024,4.808377,4.926566,3.6431851,6.058632,4.7247677,6.5354075,5.6467338,4.987043
254,6.4546494,3.8888338,3.9675293,3.07597,6.5801516,5.5095234,5.0200753,3.44141,5.7182956,4.9294333,4.0206423,5.842412,5.2160664,7.761368,4.805862,4.519909
357,5.5127397,4.2223783,4.1583805,2.921502,6.2549725,5.4013777,5.4516854,3.1331968,5.2371216,4.7871737,4.0444593,6.3471084,5.261618,7.1912813,5.1292524,4.317802
662,7.6084476,3.9357698,3.1299765,2.458235,6.753574,5.043758,4.7274084,4.020171,6.2423506,4.2503486,4.067356,5.858458,5.9586086,7.9082355,4.9742055,4.6898565
167,5.7105293,4.270674,4.0352473,3.2102067,6.408188,5.5971026,5.539553,3.4292374,5.363568,4.9244404,3.9255028,6.032011,4.9592285,7.3133974,5.0438104,4.557704
136,9.083109,3.5666063,3.1732223,2.1352417,7.369296,4.628288,4.3464684,4.679214,7.096135,4.199613,3.9885561,5.232359,6.26548,8.677953,5.001964,4.8868504
317,8.681606,3.4868302,3.1412516,2.1870925,7.1967916,4.6866484,4.217771,4.4913273,6.9270763,4.1450934,3.9010146,4.9540763,6.3948545,8.614195,5.1309786,4.735783
243,7.5369415,2.6456015,3.9204895,2.4722006,7.222487,5.780135,3.8404024,3.1506839,6.422898,5.6752653,4.4645486,5.111866,5.516719,8.71696,4.56922,4.5653377
228,7.933734,3.4291055,3.1932411,2.5045695,7.1903396,5.1938925,5.250352,4.339294,6.448009,4.5958185,4.604948,6.020136,6.045646,8.078405,4.726789,5.400836
260,8.808068,3.8305392,3.3341358,2.542653,7.3075523,4.6467843,4.2636805,4.481599,6.84462,4.3176384,3.978661,5.469999,6.1298413,8.60796,4.7710085,4.651071
67,8.696705,3.7858365,3.2361848,2.615534,7.3063717,4.6216826,4.4428077,4.544098,6.7918468,4.263739,4.106325,5.509964,6.3018804,8.559047,4.758771,4.822269
213,7.590017,3.147608,3.7597756,2.3934748,7.0635934,5.5611997,3.938915,3.2285671,6.430454,5.2947474,4.254062,5.3321843,5.518889,8.51517,4.648684,4.397466
381,8.390699,2.9188173,3.2382736,2.095936,8.004691,5.0542994,5.7743273,4.942331,7.252833,4.6558566,4.682613,5.7934346,6.151529,8.436373,4.8963985,6.060503
328,7.5215673,2.9468653,3.9465044,2.5691688,7.174328,5.6031246,3.8156824,3.2464192,6.3643184,5.442673,4.317364,5.117167,5.526945,8.653871,4.6847086,4.367138
298,5.910933,4.376663,3.8149347,3.1971462,6.483809,5.4388676,5.5867147,3.6373382,5.472858,4.7006783,3.9241624,6.0046153,5.1213317,7.2854924,5.1267543,4.6256313
571,8.5261135,3.8960462,3.374982,2.6999664,7.1545258,4.697231,4.180488,4.2929716,6.637025,4.3375387,3.9514894,5.4534984,6.093486,8.527153,4.765738,4.4966884
388,7.357043,3.1522043,3.98243,2.565794,7.1631,5.6302104,4.0078487,3.1890516,6.296408,5.4140105,4.289617,5.3055696,5.391085,8.516313,4.6635747,4.3697023
632,5.9454966,4.1404943,4.4105215,3.2450204,6.0703464,5.752542,5.4907503,3.4204676,5.1140804,4.592025,3.7527523,6.0053787,4.740082,7.2172637,4.758976,4.8660116
102,9.025677,3.526261,3.2009878,2.1491213,7.4113092,4.636411,4.3588037,4.672648,7.1046042,4.2153573,3.990329,5.1847253,6.2978997,8.697509,5.016936,4.9003825
229,7.4218845,2.9837635,3.9622188,2.540204,7.129362,5.489288,4.053552,3.347638,6.319991,5.256721,4.1828575,5.0355406,5.5980897,8.563764,4.874495,4.4671774
314,7.538296,4.0270777,3.2946732,2.5269394,6.7737226,4.963554,4.6907597,4.1344476,6.3101583,4.224829,3.8803575,5.5768037,5.992201,7.928282,5.133389,4.694053
573,5.034689,4.6741953,3.721291,3.2838929,6.489496,5.601722,6.371625,3.655531,5.1528687,4.784401,3.7970786,5.980512,4.953282,6.803535,5.567023,4.794885
400,4.1368155,4.692512,4.0021167,3.207329,6.2814784,5.8565025,6.845534,3.50514,4.773071,5.0202694,3.788165,6.020132,4.8308706,6.497662,5.761069,4.9916954
519,8.15106,3.3182266,3.3100758,2.5361454,7.6957135,4.9084816,5.3539867,4.8190675,6.9152184,4.5078135,4.4682903,5.475661,6.389757,8.408278,4.918897,5.6410246
525,7.6098075,3.0152323,3.8376534,2.4076908,7.160582,5.723831,3.7065809,3.03166,6.4465604,5.543469,4.3865857,5.3437314,5.4154277,8.644203,4.4611406,4.32422
348,4.490657,4.094259,4.400847,3.1755352,6.210497,6.3261824,6.786841,3.5536437,4.681149,5.1122165,3.7660577,5.9144297,4.5267797,6.5612884,5.212535,5.564478
428,8.880061,3.1446612,3.1664598,2.2116544,7.78815,4.946386,5.569976,5.0380087,7.131125,4.5924344,4.759877,5.9299765,6.2560296,8.4493265,4.7933064,6.0086
548,7.5988417,3.966077,3.103752,2.4794042,6.7474794,5.0227265,4.805135,4.116996,6.245556,4.205561,4.066784,5.841157,6.0273356,7.868619,5.0100226,4.7806363
563,4.682325,4.1724315,4.234019,3.2368085,6.317195,6.2541447,6.7884307,3.6069496,4.761823,4.961657,3.7299907,5.9080653,4.5705523,6.5827885,5.261333,5.568018
338,8.067055,3.270695,3.355431,2.3944466,7.7410793,5.0479317,5.575868,4.770657,6.934561,4.6244884,4.5227385,5.7100587,6.156669,8.264023,4.9122224,5.7919316
569,8.633338,2.8781013,3.2367704,2.0857935,7.919266,5.133455,5.8257446,4.914233,7.1922135,4.6862006,4.7475333,5.8802047,6.1171885,8.399446,4.8446846,6.10993
624,4.144875,4.672672,4.0557957,3.2911353,6.3109646,5.9991126,7.04543,3.5703185,4.644203,4.8779726,3.765057,5.9997215,4.6877556,6.363905,5.646042,5.245095
423,4.4456553,4.724926,3.7929232,3.314187,6.2028,5.7642913,6.889732,3.6604676,4.8124213,4.9265385,3.6413884,6.102941,4.7729635,6.5213056,5.6362276,4.9994445
631,7.9855356,3.4576578,3.31808,2.667694,7.5997195,4.9239845,5.414725,4.7978106,6.781517,4.502904,4.500003,5.6238623,6.358269,8.286018,4.8892746,5.604072
402,7.494272,3.0065484,3.9242594,2.4939902,7.1864195,5.733028,3.7309535,3.0553284,6.3774824,5.591225,4.393105,5.3238125,5.3872485,8.642191,4.479259,4.318735
122,8.37802,2.9723933,3.2537937,2.114375,7.9598184,5.0533767,5.7298117,4.9226465,7.2148256,4.650864,4.6475134,5.7728767,6.1418705,8.412356,4.915764,6.014942
733,7.5355163,3.0734715,3.8590448,2.4537663,7.0520396,5.4332037,3.9399364,3.2924824,6.3664885,5.1237125,4.1111255,5.031396,5.6493855,8.56371,4.873413,4.36281
359,6.0575495,3.961137,4.2510233,3.257195,6.2337117,5.80941,5.5180817,3.47222,5.225718,4.717332,3.8457637,6.0228567,4.8490844,7.325625,4.6627655,4.989035
526,5.8980503,4.4332976,3.742339,3.1262896,6.5265045,5.343419,5.633046,3.690346,5.4889884,4.612731,3.9476511,6.036235,5.245431,7.2354126,5.234263,4.606274
715,5.796743,3.6384308,4.547922,3.0943532,6.150493,6.1635184,5.63536,3.3073297,4.9002995,4.724181,3.7722847,5.929095,4.6695023,7.189943,4.641929,5.3574476
356,7.5765605,3.0279315,3.8619902,2.4767087,7.1644025,5.44163,4.1233387,3.4370215,6.3886766,5.1280017,4.1364784,4.9949694,5.7032127,8.569183,4.8605027,4.582921
692,4.659989,4.017648,4.322797,3.1637022,6.3601217,6.2850456,6.7097354,3.6020489,4.848362,5.089625,3.8514824,5.8651953,4.662184,6.664536,5.207256,5.598728
708,7.3684545,2.7586806,3.9219487,2.424059,7.190436,5.6855907,4.3120565,3.293353,6.3703547,5.428012,4.3199553,5.124057,5.5577335,8.515742,4.755086,4.821269
595,9.115126,3.390343,3.2713199,1.9915273,7.4679813,4.649185,4.3020606,4.6051793,7.1605434,4.2850375,3.9456494,5.0802546,6.2099876,8.822817,5.0381055,4.872628
725,5.7683954,4.1556497,4.046924,2.8717728,6.371301,5.366132,5.2760386,3.169545,5.476363,4.91481,4.0843706,6.280136,5.314928,7.423191,5.076709,4.277686
181,8.451644,3.6194122,3.166422,2.3782945,7.135128,4.6925344,4.2255373,4.422996,6.7922435,4.152154,3.8840823,4.9554267,6.4133244,8.531165,5.0861764,4.6727853
88,5.570426,4.3034544,4.1379557,3.1314695,6.618201,5.552623,5.448771,3.4293468,5.357714,4.95189,4.0129123,5.807238,4.8669324,7.2709174,5.2539334,4.4587445
287,5.4296837,4.1845365,4.3162823,2.865765,6.2665334,5.5072274,5.4122586,3.0955832,5.1967235,4.851098,4.0064206,6.176898,5.1317725,7.2136984,5.2091675,4.374846
326,5.42458,4.1646223,4.3042016,2.8059263,6.5621834,5.401458,5.115515,3.0549273,5.383548,5.032239,4.188616,6.001987,5.093522,7.3737617,5.3139615,4.1120133
109,4.713995,4.2728043,4.1501575,3.2796488,6.3480363,6.1606984,6.76598,3.5886617,4.7611165,4.871434,3.719481,5.9414725,4.6156516,6.5504737,5.3289185,5.4484153
636,7.6797447,3.9564643,3.14434,2.460186,6.723864,5.0115695,4.7201962,4.129042,6.273087,4.1869235,4.0009212,5.7453327,6.0384793,7.9077034,5.0419183,4.751962
676,7.7197566,2.7539475,3.8856328,2.4861708,7.528009,5.86387,4.3477983,3.4420602,6.504573,5.634584,4.70604,5.5503216,5.4308467,8.61761,4.307276,5.0748043
241,8.388847,3.3469486,3.2080514,2.4546468,7.5946937,4.9520054,5.4843874,4.833089,6.8598356,4.515539,4.6623826,5.9608626,6.250995,8.290991,4.7589006,5.768688
743,8.389441,3.4755352,3.1980364,2.5522933,7.4620323,4.932565,5.417354,4.791801,6.736434,4.473982,4.6496634,6.02871,6.254521,8.234344,4.7147884,5.6758018
134,4.183805,4.6261163,4.064233,3.241718,6.555882,5.902056,6.7626348,3.3293207,4.6487045,4.8393006,3.825777,5.9223366,4.9016967,6.255431,5.8706512,4.875624
210,8.752311,3.8233755,3.3146815,2.57998,7.296775,4.6803007,4.361078,4.4651666,6.795067,4.336082,4.059022,5.612517,6.1189394,8.564449,4.7186303,4.7037306
588,7.2925334,3.294172,3.988949,2.7845058,7.2711344,5.4832573,4.34258,3.597905,6.249964,5.2862525,4.3200784,5.385137,5.4681807,8.409042,4.751551,4.5781813
689,3.9820523,4.7093453,4.0513935,3.2202725,6.198492,5.872948,6.9641423,3.5021222,4.6774926,5.034417,3.8065972,6.0951366,4.8337913,6.4375563,5.7421393,5.0404944
749,4.612301,4.140306,4.1651,3.254698,6.338988,6.261744,6.988067,3.627359,4.7164903,4.9562097,3.7329347,5.9794493,4.651184,6.4892535,5.29419,5.655919
440,4.365353,4.472971,3.8972154,3.2424,6.381706,5.785059,6.986371,3.4782717,4.646363,4.8159285,3.8064592,6.2385564,5.1370955,6.2535343,5.637312,4.9957566
8,6.010242,3.809638,4.517504,3.1778882,6.1212053,5.997073,5.491979,3.3795438,5.0391684,4.6556406,3.7641788,5.911694,4.669527,7.272666,4.6231046,5.166614
77,4.1303864,4.8350897,3.9637008,3.359048,6.573307,5.9367833,6.837323,3.3780136,4.6889315,4.7797904,3.7496662,5.857094,4.727255,6.266588,5.982025,4.893118
608,7.529846,3.7124362,3.2230363,2.6250923,7.2216635,5.086501,5.3555617,4.4622006,6.440075,4.5072713,4.4609375,5.9154773,6.110393,7.9147763,4.893334,5.3627033
308,9.079098,3.0182693,3.3081565,1.5478824,7.451569,4.7940235,4.1997747,4.5566974,7.340687,4.3297033,3.8303297,4.8038983,6.149208,8.886664,5.417978,4.8866754
489,6.030084,4.2032065,4.0300837,3.036281,6.3870225,5.405883,5.2961907,3.4092143,5.437155,4.726629,3.9690626,6.045656,5.1279435,7.4142895,5.014903,4.5170426
501,7.761414,3.5139158,3.355419,2.7405238,7.5295744,4.9846864,5.5023785,4.740926,6.658285,4.525011,4.5090585,5.6785426,6.2975297,8.185192,4.878419,5.6048784
759,8.560664,3.3209858,3.3640003,1.9060514,7.3484325,4.841158,4.334551,4.4093227,7.0508423,4.343936,3.8391528,4.936644,6.119279,8.676259,5.31537,4.8027873
488,5.4908123,4.3034763,4.3052626,2.9715862,6.585861,5.6211905,5.3576922,3.4014208,5.207894,4.788468,3.9484727,5.63124,4.8377585,7.1520476,5.4246483,4.492647
13,7.7778172,3.359218,3.3807878,2.3830822,7.6660075,5.0898757,5.5401483,4.6465425,6.8585024,4.6264334,4.414371,5.6601615,6.0725455,8.154706,5.019939,5.6565123
730,7.716656,3.0921059,3.797995,2.4483123,7.1709323,5.6189075,3.7346382,3.1576576,6.478497,5.4037395,4.353938,5.3152137,5.4825153,8.643858,4.5408187,4.313488
149,7.4719896,3.7223742,3.2633505,2.659318,7.2574725,5.094526,5.3421106,4.470423,6.4506154,4.545018,4.4534445,5.8494515,6.116053,7.921082,4.9061117,5.359946
695,7.854826,3.8862917,3.2057443,2.5930617,7.009771,4.898006,4.823017,4.4306793,6.4774284,4.239902,4.0535803,5.485291,6.2235236,8.047978,5.041347,4.984263
