patient_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
54,5.6987615,3.887194,4.470779,5.2114096,5.174032,5.536842,6.7081428,3.4369977,4.621178,5.381276,4.7037416,7.0606875,4.6011124,6.001612,5.2146997,4.9444833
148,5.4270487,4.0385056,4.325615,5.6241817,5.652978,5.7379937,6.3354955,3.45352,5.1464996,5.3186803,4.8748364,6.6794214,5.095801,5.948447,4.868861,5.370276
496,9.370225,4.118792,4.34124,3.6503804,7.1244087,7.013198,5.6127954,4.4158955,6.5653634,5.3159275,4.9107656,6.3489714,4.4718432,6.7948933,5.014261,7.485833
177,7.526245,4.7944455,4.3050222,4.4534836,6.4247365,5.8460236,6.757746,4.2494903,4.974306,4.9728656,4.757463,6.795577,4.6280594,6.2584357,5.271802,6.2678547
202,9.435304,5.7193007,3.3314092,4.24436,7.104659,7.0792813,5.516548,4.288524,7.141022,6.7137823,6.3988004,5.465194,5.774887,5.814626,4.716465,6.2343106
465,9.246596,5.328053,3.4987395,4.0122766,6.3276825,6.3218246,6.887874,4.385871,5.620589,5.917547,5.869669,6.2966943,4.581446,6.240235,5.4052916,6.1648097
206,9.1087265,5.2809725,3.5507364,4.1629276,6.3197956,6.2887836,6.834698,4.359429,5.5458455,5.851026,5.8484077,6.231595,4.6183953,6.2196546,5.370205,6.051345
57,9.897442,5.5810366,3.2076485,3.4389174,6.538602,6.720133,7.0694265,4.4269066,6.2106295,6.36426,5.796887,6.568815,4.176265,6.320419,5.5627556,6.995436
185,8.994032,4.6599793,3.8084593,3.9686081,6.7551613,6.8554406,5.9822407,4.3076434,6.273964,5.433205,5.168648,6.2750545,4.427226,6.4132595,5.003592,6.901093
142,6.8412037,4.4241123,4.777195,4.253055,6.2068315,5.3252935,6.96504,4.2480044,4.66448,5.1478486,4.5581446,7.1077247,4.579953,6.2361765,5.3570585,6.2691708
466,8.989658,5.4821224,3.3279343,4.3459296,6.9719906,7.100405,5.9128866,4.1281285,6.9608808,6.670056,6.1168895,5.6275687,5.393148,5.9901347,4.785152,6.1842966
518,9.498363,5.729296,3.2930968,4.212095,7.027447,7.0366187,5.490247,4.366286,7.0581975,6.6099577,6.3180737,5.5705633,5.752338,5.833869,4.820297,6.190393
677,10.000855,5.9012246,3.055796,3.34696,6.476446,6.7265244,6.594508,4.8486915,6.348045,6.406808,5.7169414,6.7955956,4.715109,6.0501084,5.6513805,6.62175
232,9.05964,4.572291,3.871314,3.7963457,6.8118243,6.931404,5.854147,4.397297,6.332197,5.4215536,4.982971,6.4480505,4.3341217,6.4662027,5.0855656,7.177487
610,5.724997,4.3012557,4.2902393,5.118935,5.345438,5.4976277,6.8678827,3.451451,4.516315,5.318427,4.847064,6.776127,4.763565,5.806501,4.94533,5.1408257
254,8.030479,4.654477,4.2442,4.2296586,6.5707173,6.2029676,6.445605,4.311492,5.395025,5.1217284,4.7633758,6.683533,4.473188,6.3791275,5.2611346,6.673531
357,7.1751943,4.605509,4.5932527,4.449309,6.130747,5.512859,6.888914,4.3774557,4.447799,4.9270873,4.6267695,6.825203,4.429405,6.3800964,5.613381,6.0639586
662,9.093665,5.2060413,3.6327758,4.06071,6.3350067,6.256569,6.8483953,4.368929,5.541807,5.8166547,5.753462,6.3384104,4.5667377,6.2614546,5.4083204,6.1774077
167,7.180308,4.5862,4.502469,4.5446467,6.2943587,5.712911,6.683381,4.2078824,4.8407435,4.9715543,4.610571,6.789317,4.5851,6.2616167,5.308953,6.265083
136,10.21276,5.9882903,3.1123073,3.2120693,6.685781,6.844001,6.465084,4.8837643,6.580393,6.69351,5.855669,6.764469,4.919743,6.1033945,5.625523,6.766707
317,10.077216,5.8154764,3.189983,3.3170278,6.739632,6.901896,6.767593,4.585402,6.5572724,6.702536,5.9057765,6.599621,4.6294975,6.25112,5.517965,6.9870477
243,9.418118,4.1897097,4.2878675,3.5899665,7.1387095,7.0671782,5.6740985,4.3745284,6.5852966,5.483451,4.951246,6.4528804,4.467808,6.7501025,5.1374087,7.552563
