patient_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
48,6.395129,3.0526507,4.291031,6.247699,4.639514,4.528591,6.147815,8.283574,5.1147327,4.4483905,7.179751,5.110089,4.9345665,3.8927855,4.4287605,4.599308
120,6.1966224,2.7958634,4.4986844,5.8628674,5.3167696,4.426161,6.708206,8.035384,6.2223287,4.446821,6.64898,4.627368,5.238836,3.8461876,4.9087796,4.6175637
30,6.1680408,3.3301094,4.232298,6.258381,4.953505,4.302176,6.2365785,7.9332514,5.035639,4.5939584,7.158546,5.226187,4.848679,4.082277,4.3681107,4.877544
269,7.0253706,2.3896348,3.431017,5.191248,5.4353867,4.307146,7.480429,9.264357,5.798351,4.0255566,6.7510257,4.582391,5.3872952,4.531627,4.854837,3.713982
415,6.2572155,3.059537,4.352769,5.9735384,4.9936814,4.658545,6.6593447,8.43081,5.712178,4.4335866,7.05863,4.781951,5.1238503,3.9290092,4.6187234,4.6864753
718,6.415668,2.7450206,2.8238895,4.5414524,6.6259995,3.7716515,7.8894024,9.010738,5.358152,3.9376202,7.1205173,5.092698,4.9225693,5.5856333,4.386314,4.246874
102,6.9941554,2.1577935,3.4064536,4.8076596,5.8952394,4.0498962,7.7793627,9.337168,6.143798,3.2899852,6.894703,4.806791,4.959425,4.7105274,4.3398547,3.5214872
160,6.805122,2.008355,2.8466527,5.1119833,5.909068,3.351993,7.104391,8.264474,4.878521,4.3604207,6.2700324,4.7048473,5.653531,5.355877,4.8790407,3.9402847
745,6.5161834,2.7081678,4.14767,5.501763,5.5002303,4.4140477,7.092549,8.477568,6.2281556,4.3466415,6.5899134,4.3676667,5.2775707,4.322693,5.085585,4.450508
226,6.295795,2.612698,2.6458724,4.4632006,6.713586,3.6239495,8.063962,9.065965,5.3116384,3.8961136,7.166418,5.1527147,4.960896,5.638081,4.2732816,4.147959
185,7.1477942,2.3749065,3.3721042,5.2335544,5.5197244,3.9619925,6.9537854,8.684063,5.2377305,4.149209,6.4692006,4.6773543,5.4417224,4.9531937,5.1013823,4.009304
759,6.7403235,2.2108047,3.616131,5.2490196,5.4546785,4.315011,7.6317983,9.303343,6.137463,3.748077,6.8941455,4.6054454,5.2941523,4.2805033,4.5334845,3.660616
531,6.7476416,1.627178,3.5425217,5.214465,5.34728,3.8894603,7.597648,9.045406,6.0652704,3.4110255,6.7548847,4.7518845,5.2428145,4.0856705,4.3175974,3.2626364
604,7.0173426,2.3136733,3.437605,5.2117543,5.3867683,4.2575393,7.4644346,9.268234,5.7610207,3.9276214,6.77837,4.643349,5.3647404,4.4805846,4.766963,3.649819
577,7.22759,2.0111282,3.2458951,5.17426,5.3723965,3.9286132,7.313107,8.96997,5.558639,4.02742,6.437089,4.5024037,5.4839377,4.5694604,4.9696717,3.4480362
323,6.527149,2.3697102,2.8869283,4.9425354,6.203084,3.5422928,7.3994703,8.435386,5.1136827,4.3206882,6.5810623,4.8031616,5.4008703,5.445134,4.686598,4.2092566
594,5.79824,3.2658324,4.024175,5.8964643,5.3828106,4.542726,6.687493,8.124836,5.5220466,4.919616,7.236142,4.9392886,5.0287895,4.459734,4.606953,5.0610175
215,5.84583,3.2725751,4.075391,6.0597725,5.1785927,4.437673,6.4111605,7.9834127,5.316439,4.84762,7.3373246,5.156034,4.940697,4.2963605,4.460057,4.9707575
719,6.1718173,2.4933233,2.3920906,4.317676,6.6967444,3.4943936,8.250029,9.117212,5.0775757,4.0118613,7.144062,5.102501,5.093493,5.6503015,4.293963,4.0157228
620,6.192989,3.1331415,4.2222605,6.128827,4.830517,4.538301,6.3376026,8.248161,5.2976847,4.568583,7.250993,5.0394435,5.0124125,4.0287614,4.515293,4.7409954
732,6.2070646,2.955813,4.508433,5.6298585,5.5468473,4.570723,7.074439,8.310944,6.5668726,4.441752,6.662272,4.2825713,5.227476,4.09255,5.1004667,4.767094
197,6.9798317,3.2722778,3.481054,4.9531426,5.882727,4.65362,7.438723,9.510286,5.721666,4.116318,7.0990844,4.848281,5.0170903,5.1300144,4.7930055,4.4688196
374,6.599478,2.2433403,3.1245372,5.16045,5.947389,3.660916,7.178136,8.306678,5.2913246,4.4493217,6.4187717,4.6481795,5.5657907,5.170795,4.985627,4.14081
258,7.095733,1.84758,3.087777,5.23764,5.571803,3.466324,6.970676,8.410065,5.0678053,4.137668,6.2303658,4.678923,5.686851,5.019168,4.994696,3.6325047
301,6.73933,1.8266906,3.4429955,5.139305,5.435717,4.0024114,7.769471,9.135144,6.132085,3.6261475,6.775792,4.5861845,5.318262,4.19986,4.4897757,3.3522804
638,6.631428,2.3115835,2.9296,5.0480337,6.051948,3.5529087,7.247336,8.38048,5.063178,4.378627,6.496562,4.7540374,5.478769,5.3804812,4.7859216,4.171637
46,7.1343627,2.2394302,3.3412776,5.3977265,5.2728143,3.850769,6.9265647,8.707033,5.1529493,4.0406485,6.608391,4.795768,5.3685875,4.681184,4.819394,3.790356
405,6.2876215,3.0678236,4.3691416,5.607594,5.4756165,4.6408086,7.0853915,8.513959,6.3027406,4.4526367,6.803143,4.397948,5.1489077,4.220068,4.995125,4.7718067
200,6.469395,3.0586321,4.423295,6.202165,4.7797112,4.4101195,6.127963,8.102497,5.2186236,4.3889103,6.908325,5.071165,5.052824,3.889885,4.620567,4.631654
717,6.307194,3.0516148,4.3558755,5.622027,5.3943615,4.78379,7.0999765,8.6605625,6.2911706,4.390783,6.887477,4.4996476,5.174796,4.092387,4.8998027,4.7013226
290,6.499652,2.4754198,3.0598068,5.067832,6.0980964,3.7268922,7.3024144,8.410245,5.267363,4.4236712,6.6017413,4.731481,5.400259,5.324364,4.7706475,4.3128977
4,6.6835217,2.2131956,3.2628276,5.178917,5.9059157,3.7196836,7.0796237,8.277593,5.3695536,4.41196,6.3488326,4.616159,5.599576,5.11033,5.142962,4.13371
376,5.716647,3.0823376,4.263625,5.46848,5.9872026,4.5642085,7.370099,8.161716,6.587513,4.900168,6.7883153,4.177272,5.231743,4.5020437,5.0905514,5.129679
467,6.371592,3.2477853,4.2689404,6.1553283,5.001104,4.3842635,6.1200886,8.072349,4.9397726,4.4644556,7.0293813,5.374188,4.8895507,4.156968,4.40527,4.800404
220,7.122472,1.8194577,2.9700856,5.2157273,5.4810185,3.4697,7.1157684,8.57306,5.06075,4.0901575,6.2930255,4.641816,5.6120744,4.9128375,4.760077,3.5273151
460,6.6626945,2.6028981,2.88232,4.4146404,6.6726737,3.7541986,7.9106684,9.029408,5.5232244,3.7203116,7.049133,5.046879,4.82977,5.593324,4.360829,4.1022215
292,6.02952,3.0041983,4.456456,5.5324216,5.780169,4.5951853,7.240847,8.248616,6.708725,4.6086307,6.6380005,4.1488266,5.2445393,4.274317,5.1770816,4.9168944
