patient_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
246,5.8509846,5.5769978,2.865529,4.957768,4.071091,6.020505,4.7708855,6.1853924,4.773988,6.753526,5.4862943,6.244287,3.970932,5.2678494,4.61572,3.5146182,5.3290358,3.0277588,7.1512485,4.7221527,4.7531204,2.6363192,6.253461,5.3372784,4.23524,5.5313387,4.1041484,4.53426,4.3725986,6.960495,5.441666,3.412494
318,10.659983,3.9261174,1.7281967,5.861046,3.0608032,4.8935504,5.0914073,5.40454,4.515905,6.198766,3.5482473,6.5969934,4.9726715,6.2276435,4.592807,3.7580323,6.813739,1.9241581,6.6633697,4.6377907,3.6739972,3.1014228,6.0264287,5.7880116,3.180149,5.3717146,4.45587,4.9527254,4.7305036,5.437456,4.960853,3.3666303
625,10.233325,4.1968246,2.1166985,5.9702635,3.0383086,5.061633,5.0322347,5.6184254,4.573066,6.463573,3.8547745,6.379263,4.614568,6.239265,4.6944833,3.5500271,6.532496,1.9451735,6.6490107,4.6480913,3.902503,3.1039815,6.033199,5.7812586,3.3740618,5.317134,4.2760324,5.053291,4.7270875,5.372825,4.8859034,3.381895
454,8.414376,4.7465267,2.3912992,6.1997714,3.0016882,4.6948733,5.4781885,5.516121,4.5781775,6.733255,4.4506564,6.9792814,4.405233,5.671873,4.7168775,3.7678823,6.132209,1.7495685,6.6451726,4.2516537,3.5304675,2.966603,6.2222066,6.2131715,3.6413264,5.426922,4.549855,4.6798644,5.0333004,5.781379,5.3428135,3.6098769
497,5.1664057,4.9277225,2.128865,4.2170897,4.51755,5.773519,4.4940987,6.2412095,5.0149374,6.385135,4.9958887,6.7448444,4.737787,4.9874325,4.648249,3.9409597,5.586159,3.2998881,6.9437175,4.70749,4.398975,2.7208047,6.1532083,4.7906485,3.6720471,5.118019,4.3101387,4.534179,4.2349515,7.116843,5.1347837,3.550919
127,10.620257,3.9351523,1.6887655,5.853989,3.050747,4.8734865,5.1019998,5.3863735,4.498412,6.155037,3.5626051,6.623009,4.979258,6.166008,4.592069,3.7993836,6.820069,1.8677031,6.671511,4.6095214,3.6308746,3.1314564,6.048321,5.793184,3.1586938,5.3551764,4.4480987,4.9343085,4.7555594,5.4582596,5.011034,3.3699834
712,4.9814167,5.5285654,2.2363021,4.2781134,4.4828954,5.766041,4.7000737,6.606418,5.1431303,6.2326393,5.202452,6.612767,4.346445,4.783283,4.8989067,3.646878,5.3514175,3.2996902,7.2844563,4.7364016,4.6415806,2.731858,6.40074,4.9607053,3.9200366,5.2233114,4.399976,4.6627917,4.229997,7.1784973,5.4237766,3.673869
52,4.5100284,5.3167105,1.7245879,3.9628475,4.661581,5.454181,4.5435247,6.7382717,5.3929653,6.0014043,4.834372,6.8039117,4.609432,4.6481695,5.080517,3.8775508,5.572694,3.2826247,7.1046424,4.817447,4.337166,2.8057444,6.2681293,4.824966,3.4983175,4.968633,4.619428,4.5885277,4.3865285,7.2637863,5.1150494,3.6997743
448,8.860837,4.6587687,2.2455842,5.930981,3.1369672,4.7952423,5.320687,5.491851,4.5744643,6.5570536,4.284568,6.884364,4.5332723,5.793718,4.6246867,3.715207,6.2080774,1.9703854,6.7214556,4.279749,3.6525152,2.9933522,6.195324,6.0044284,3.5831835,5.4767885,4.5596027,4.6658354,4.9993434,5.884231,5.278954,3.5916123
577,9.035289,4.7489443,2.2321622,6.046054,3.0309236,4.6687393,5.4611583,5.490141,4.5558767,6.5121245,4.2303743,6.9830317,4.516682,5.794461,4.661027,3.678556,6.2141027,1.9002776,6.7710476,4.208247,3.5781448,3.0114079,6.259094,6.1418457,3.640034,5.5241165,4.6566124,4.6473784,5.09587,5.818348,5.3170004,3.649732
