patient_id,dim_0,dim_1
1,-51.657547,15.081578
2,-54.12619,16.695957
3,-51.96907,15.411474
4,-54.95374,15.868302
5,-62.634434,16.953657
6,-55.754898,15.182063
7,-54.04421,17.18497
8,-54.40741,16.80198
9,-54.66893,15.882205
10,-62.22706,16.539299
11,-54.62444,17.211906
12,-54.095207,16.445492
13,-62.989605,16.634708
14,-52.887127,15.794709
15,-53.9917,15.97889
16,-54.356594,16.716085
17,-53.78606,14.980234
18,-53.990067,16.670837
19,-55.035816,16.71357
20,-51.735725,15.085184
21,-55.9379,16.542412
22,-62.784836,16.66483
23,-55.753223,17.532652
24,-54.617798,16.441654
25,-54.60524,14.809921
26,-61.067703,18.136278
27,-60.668713,17.674519
28,-53.06811,15.560077
29,-62.632557,16.957174
30,-60.91327,17.249712
31,-62.65837,17.191202
32,-62.668884,16.54352
33,-60.632275,17.540495
34,-51.881145,14.995524
35,-55.46965,14.802303
36,-63.104435,17.104572
37,-54.101368,15.254016
38,-52.184906,15.437645
39,-55.28527,16.842638
40,-53.248516,15.413226
41,-62.76517,16.973251
42,-51.712185,15.359999
43,-61.55472,18.236609
44,-57.575768,17.384895
45,-52.89039,15.675804
46,-53.904655,17.07341
47,-62.6762,16.603031
48,-52.06522,15.424016
49,-52.24972,15.4192095
50,-60.304028,17.455738
51,-55.564583,15.550243
52,-62.83618,16.663303
53,-54.679405,15.656791
54,-62.676064,17.386908
55,-61.090378,18.186117
56,-62.657948,16.934155
57,-54.62196,16.066654
58,-54.038,17.53886
59,-54.432766,17.090136
60,-54.87273,15.9607725
61,-54.04262,15.759306
62,-55.89357,16.613256
63,-54.16972,15.605969
64,-55.330463,14.974797
65,-62.21968,17.988213
66,-54.044624,17.5486
67,-62.504234,16.372185
68,-54.971317,14.496271
69,-62.839645,16.833153
70,-54.428055,16.468708
71,-54.43071,17.452549
72,-54.914707,16.342937
73,-53.263878,17.098253
74,-55.173656,16.550272
75,-53.333397,15.188027
76,-51.946842,14.862655
77,-52.803734,15.4021225
78,-56.45098,15.789146
79,-53.219547,14.753554
80,-62.5487,16.523182
81,-53.111095,15.313777
82,-62.81769,16.757776
83,-62.7767,16.87286
84,-62.90344,17.08334
85,-62.689754,16.613253
86,-62.564613,16.751577
87,-54.63215,15.342232
88,-54.328888,17.542505
89,-62.72454,17.204397
90,-51.81242,15.035089
91,-58.632305,17.797388
92,-54.257557,16.026812
93,-62.835194,17.05998
94,-60.18302,18.1147
95,-54.540615,14.857651
96,-62.401165,16.466047
97,-55.13617,16.714827
98,-62.780724,17.23837
99,-62.483425,16.604012
100,-62.512302,16.525679
101,-54.15224,16.897259
102,-61.7845,16.889462
103,-54.14036,16.2178
104,-59.441967,18.3199
105,-59.301254,17.99559
106,-62.358913,17.339417
107,-62.881874,16.994997
108,-53.910866,16.042997
109,-53.15859,16.2962
110,-54.917057,15.2073555
111,-62.615692,16.840015
112,-54.808384,17.529152
113,-63.069416,16.92022
114,-52.86093,15.869953
115,-54.515343,16.740562
116,-55.420277,16.35757
117,-62.81123,16.859264
118,-60.206978,17.395115
119,-60.52404,18.320572
120,-53.380726,14.821172
121,-55.774124,15.997793
122,-62.670864,16.446009
123,-61.014328,17.878365
124,-62.78039,16.870817
125,-61.953144,17.52124
126,-62.78024,17.263765
127,-62.877472,16.79537
