patient_id,dim_0,dim_1
396,-54.115524,3.0925114
397,-52.591328,4.7392864
398,-50.579056,4.11329
399,-54.97538,0.87200725
400,-50.06216,5.195122
401,-54.84588,0.69244504
402,-54.09644,1.0798532
403,-51.42109,4.54497
404,-50.838867,3.736002
405,-51.786358,3.1752462
406,-54.700718,0.5165645
407,-54.69332,0.70723027
408,-54.76446,0.63459873
409,-52.08039,4.829572
410,-51.217148,5.366473
411,-51.354057,4.2233205
412,-54.980206,0.3481345
413,-54.73796,0.35102725
414,-54.708817,0.71958196
415,-54.88679,0.28612828
416,-55.00392,0.90705544
417,-55.175804,0.6238553
418,-52.12243,5.653363
419,-51.09685,6.439095
420,-49.210915,4.91965
421,-54.859676,0.31029716
422,-55.130417,1.6365367
423,-51.15528,6.081335
424,-55.09146,0.4920239
425,-54.92283,0.99139017
426,-51.780388,5.3525786
427,-50.41967,4.988791
428,-54.995747,0.650444
429,-55.004814,0.74694127
430,-52.493076,5.910272
431,-51.953392,4.0994406
432,-50.908096,4.6926913
433,-53.009346,4.4714737
434,-54.700916,0.40055993
435,-54.59732,1.1746165
436,-51.701347,3.7458174
437,-55.132732,0.8891958
438,-52.79013,2.646839
439,-52.62811,6.197889
440,-55.066494,0.46007106
441,-53.839993,0.70806134
442,-54.730476,0.6190475
443,-55.17405,0.9758231
444,-55.028687,0.89989144
445,-55.209564,0.75601846
446,-52.79294,5.375415
447,-50.487713,5.60868
448,-54.35861,1.6789811
449,-55.340435,0.9213869
450,-55.10692,0.82047904
451,-54.915737,0.34160396
452,-49.53343,4.719165
453,-55.02807,0.8106957
454,-51.505997,4.9968386
455,-54.871304,0.6091991
456,-51.867702,4.9312882
457,-55.02324,0.75668526
458,-53.79933,1.9360191
459,-55.47865,1.316376
460,-55.27993,0.6083687
461,-51.843052,4.9531612
462,-50.82044,4.715918
463,-54.82895,1.069323
464,-52.057667,4.2116604
465,-50.108986,4.3405237
466,-55.317825,0.47386473
467,-49.36392,4.6486387
468,-54.868187,0.4005748
469,-51.752586,6.048693
470,-52.064545,5.2348976
471,-54.753136,0.9109769
472,-52.3397,4.603463
473,-54.948505,0.6121745
474,-54.806667,0.84431833
475,-49.327263,4.9973164
476,-51.570503,3.9502506
477,-55.36903,0.8814495
478,-54.857914,1.0931798
479,-55.286,1.11135
480,-55.318314,0.94387305
481,-55.339405,1.0336379
482,-55.1483,1.1125623
483,-55.16009,1.1385505
484,-55.026165,1.0597568
485,-55.117554,1.0728377
486,-52.51017,4.697336
487,-51.68645,3.7191975
488,-52.262737,3.9094095
489,-55.201485,1.2460424
490,-52.60224,3.6682823
491,-55.322433,1.0189272
492,-52.980602,4.45387
493,-51.05586,5.2648196
494,-52.680492,4.139841
495,-50.08194,5.543533
496,-51.050156,5.190729
497,-55.162083,0.5182384
498,-55.12066,1.1938006
499,-55.52374,0.97163886
500,-51.04806,6.159045
501,-51.7974,6.089848
502,-55.211655,1.2336234
503,-55.542255,-0.4823963
504,-55.8749,1.301589
505,-54.994278,-0.42176464
506,-56.362896,0.5375747
507,-54.84778,-0.42828667
508,-54.72943,-0.26281962
509,-54.58212,0.85361445
510,-54.37016,0.4855099
511,-55.98892,1.1254338
512,-54.81851,1.2411231
513,-55.64505,-0.43841434
514,-55.815197,1.2834445
515,-54.404087,0.7394053
516,-55.964256,1.2454051
517,-54.57943,1.0513412
518,-54.20409,0.83032125
519,-51.598507,5.014852
520,-54.108162,0.6168576
521,-52.817253,5.8502984
522,-51.311012,3.6355517
523,-53.588966,1.6128774
524,-55.30131,-0.8712214
525,-50.883537,4.709419
526,-55.81786,1.4755448
527,-52.00393,4.2321906
528,-53.148163,5.9225664
529,-53.96418,0.38136074
530,-55.272823,1.7512197
531,-55.336002,1.6318175
532,-55.51289,1.7741301
533,-56.541214,1.1556474
534,-52.869053,4.0159006
535,-55.66753,1.7754446
536,-51.784306,3.939979
537,-54.324337,1.2049963
538,-51.73643,6.6990843
539,-56.427162,-0.15487354
540,-52.993324,5.622291
541,-52.81543,5.6800013
542,-56.83391,0.9799754
543,-49.802647,4.882439
544,-54.963142,1.6370164
545,-51.348587,4.367944
546,-52.34184,5.9629583
547,-53.038956,4.2143826
548,-49.93685,5.8150463
549,-50.824047,4.316715
550,-55.87031,1.6703671
551,-51.594574,5.3180776
552,-56.655186,0.613549
553,-56.004177,1.5691745
554,-51.595497,6.122857
555,-54.866096,-0.57250506
556,-54.99819,1.377572
557,-51.539886,4.3493695
558,-52.894188,3.8323784
559,-50.183887,4.847428
560,-55.5376,1.7599077
561,-52.431015,3.5813293
562,-53.089012,4.711718
563,-54.98867,-0.9417427
564,-52.015797,4.305406
565,-52.100983,5.154476
566,-54.168625,0.75068194
567,-52.296963,5.3320675
568,-49.341927,5.3719645
569,-56.180763,1.6393307
570,-56.018776,-0.7616653
571,-55.766876,1.6230482
572,-49.562157,5.5112743
573,-51.177525,6.280688
574,-55.617973,1.6073684
575,-55.530254,-0.6775999
576,-51.633526,6.602343
577,-56.17323,-0.6324597
578,-55.037815,1.8538085
579,-55.90938,1.5687006
580,-52.92665,5.7580156
581,-49.37444,4.669221
582,-56.542027,1.3768119
583,-53.315903,5.146097
584,-52.54727,4.7428064
585,-49.131638,4.7425838
586,-51.982624,4.590714
587,-56.134907,-0.31104827
588,-51.708065,5.383622
589,-56.031223,1.8351729
590,-50.893124,4.196205
591,-49.91296,5.2183547
592,-49.25134,4.5752687
593,-55.93585,1.716549
594,-52.18198,4.94794
595,-56.09497,1.7224463
596,-56.680363,0.31945288
597,-49.45394,4.5598564
598,-56.206112,1.6440958
599,-55.516254,-0.8324837
600,-54.933346,2.0802748
601,-49.18591,5.1252623
602,-51.64188,6.56367
603,-54.570885,1.4675028
604,-51.97799,6.2465134
605,-55.940075,1.7794214
606,-55.836906,1.3783121
607,-55.686607,1.3828715
608,-53.433544,4.8049397
609,-51.902172,4.40539
610,-56.212986,1.108056
611,-50.20864,4.855884
612,-49.712,5.3890514
613,-56.398388,1.3676907
614,-52.15189,3.6704202
615,-52.4664,5.2707863
616,-53.112137,5.0339236
617,-56.504417,0.123886324
618,-56.14322,1.3050603
619,-56.38901,1.4030143
620,-51.517868,5.0952744
621,-51.326187,5.8474116
622,-53.23277,4.0270557
623,-51.424507,4.4877324
624,-56.55386,0.20441955
625,-56.537113,0.91398853
626,-56.37679,1.0492629
627,-50.767677,5.979666
628,-56.293976,1.6826134
629,-56.65422,1.3907393
630,-56.432556,1.0057606
631,-55.95,-1.0008204
632,-54.421913,2.4812453
633,-56.678864,0.70328015
634,-52.78668,6.479052
635,-56.247234,0.86024433
636,-51.79642,3.3138657
637,-50.793312,5.302056
638,-56.610405,0.17736654
639,-56.100994,1.2295102
640,-56.059742,1.4928719
641,-51.82043,3.3423605
642,-55.518593,1.7448759
643,-52.476875,3.0991037
644,-56.375816,1.2188969
645,-52.899796,6.396282
646,-50.804592,5.9405966
647,-56.291626,-0.41216972
648,-52.25534,6.010247
649,-56.445442,0.8969688
650,-54.195225,-0.08783427
651,-54.905293,1.6326206
652,-49.3874,5.25814
653,-56.367706,1.2839644
654,-53.252403,3.933537
655,-56.40759,0.6523265
656,-55.370846,1.8974917
657,-52.703655,4.818216
658,-51.188305,4.6753654
659,-56.611576,0.811679
660,-51.770042,4.6592417
661,-56.32414,1.1009306
662,-52.249767,3.816525
663,-53.811085,0.008328037
664,-56.397427,1.1201819
665,-52.07446,5.4916697
666,-50.490738,5.5069895
667,-51.027355,4.6697607
668,-56.490715,-0.12274213
669,-56.262016,0.58305293
670,-56.663124,0.77933544
671,-49.81832,5.499528
672,-53.05685,3.3581002
673,-52.134003,5.219876
674,-56.399826,0.71624863
675,-53.987392,1.8900113
676,-54.210426,-0.14232582
677,-54.0243,0.22271366
678,-49.95576,4.9954076
679,-56.205162,0.9462082
680,-50.060295,4.2496095
681,-52.42162,5.5243325
682,-51.787178,5.9399924
683,-56.602028,0.47221565
684,-56.521645,0.3931982
685,-52.38611,3.674181
686,-55.582157,-0.51860094
687,-50.029762,5.63789
688,-50.191975,4.9755626
689,-49.54065,5.12347
690,-56.430656,0.31361884
691,-56.21925,-0.30401093
692,-51.70904,6.6152177
693,-54.585144,2.245241
694,-56.491703,0.503036
695,-53.895325,0.97018
696,-55.27112,-0.8305173
697,-56.39856,0.15316562
698,-49.17592,4.921872
699,-56.313187,1.2280527
700,-51.535583,3.867614
701,-53.623016,5.6363297
702,-51.437943,3.882398
703,-56.33922,0.08840715
704,-55.71288,-0.57744014
705,-52.83551,3.72773
706,-49.93901,4.8659687
707,-51.942894,5.991481
708,-51.253384,5.6327357
709,-54.04135,-0.21056983
710,-56.19343,-0.03186613
711,-53.441814,2.7987227
712,-50.41155,5.945135
713,-55.233612,1.9940152
714,-54.262867,-0.43166408
715,-51.14232,4.9487295
716,-54.25594,-0.37840927
717,-55.46552,-0.63700527
718,-54.539326,-0.36934748
719,-55.871647,-0.48586413
720,-51.86268,4.0522757
721,-56.10388,-0.17429386
722,-50.983574,5.921459
723,-49.930748,5.013193
724,-52.570194,6.0497684
725,-54.280506,-0.904166
726,-51.473938,4.9906106
727,-52.229633,4.9332433
728,-52.040375,4.258213
729,-54.06506,2.0628319
730,-51.702534,3.506849
731,-55.138412,-0.6143996
732,-56.13804,-0.39716125
733,-51.931427,4.579032
734,-49.319138,5.223079
735,-51.63856,5.7906866
736,-52.361225,6.222445
737,-56.787327,-0.11898505
738,-55.849815,-0.7505639
739,-54.53418,-0.6161541
740,-54.59231,-0.6430016
741,-52.168278,3.4524074
742,-54.847256,-0.7587862
743,-53.985935,1.2211851
744,-52.799778,4.8808365
745,-53.24448,5.3906875
746,-49.924244,4.941257
747,-56.19511,1.3195789
748,-55.874786,-0.37423307
749,-50.924995,5.823051
750,-55.944637,-0.5221841
751,-50.371857,5.7564006
752,-55.49116,-0.55941784
753,-51.61202,6.600452
754,-56.08494,-0.09455053
755,-52.564125,4.765763
756,-54.997368,-0.46523774
757,-54.806664,-0.6527375
758,-53.36399,4.5585537
759,-54.455578,-0.49967742
760,-53.02861,3.9903932
761,-55.653618,-0.6444097
762,-49.225925,5.150243
763,-54.758114,-0.7280435
