patient_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
468,2.7873604,7.3383894,5.349102,5.481709,3.7340686,4.269084,5.0979276,5.0720415,4.973463,4.665671,5.196923,2.8541687,5.124451,4.581555,7.1468415,4.609672,3.256801,3.2904391,5.5074325,4.6756263,3.460395,6.2722573,6.097046,6.8053303,4.2560854,5.500428,5.993483,4.775198,5.5327845,4.61671,4.723072,3.5924828
708,3.2523928,7.8030086,5.1767864,5.619941,4.039685,4.2556477,5.3042107,5.004333,4.972696,4.63471,4.9646482,2.9431343,5.188619,4.8078604,6.937775,4.521716,3.000666,3.7208436,5.428731,4.458614,3.497358,6.124317,6.066073,6.542925,4.079918,5.404024,5.812485,5.1382127,5.302774,4.578139,4.6523213,3.6267323
729,2.983664,7.6574793,5.160728,5.030773,4.538041,4.8570495,5.0635114,4.413414,4.7556167,4.708323,5.0539193,3.5090775,4.7745852,4.0840325,6.930755,4.087618,3.5832686,3.808772,4.5218616,3.8611913,3.6127717,5.4841356,6.137283,5.9069576,4.266023,6.077843,5.083048,5.049173,4.961402,5.006069,5.3013973,3.5897763
400,5.6219325,9.096343,5.569696,3.9813647,4.683929,3.8709881,5.0687537,4.450686,5.09451,5.7433786,4.3645883,3.4767656,5.650318,5.7161374,6.2391453,4.8030934,3.873285,4.0095243,5.0549064,4.6164927,3.3102055,5.783723,5.739939,5.373533,3.4486358,5.0172076,4.9737225,5.857812,4.9791274,3.508708,4.315577,4.510995
85,4.7793,8.839764,5.3594055,4.9877257,4.7762146,4.0372987,5.1862836,4.7089825,4.9863424,5.0848174,4.4336443,3.11322,5.337416,5.4582973,6.4693537,4.5233865,2.9716036,4.5676465,5.115928,4.185307,3.2768147,5.8208303,5.9593725,5.8885155,3.6346414,5.244561,4.976562,5.634025,4.9242854,4.0621014,4.4696107,3.7391853
52,5.5461183,9.077964,5.6526265,4.066656,4.7930036,3.7644088,5.0786695,4.494992,5.079244,5.623814,4.3456287,3.4492056,5.542666,5.734613,6.274062,4.650175,3.844894,4.0995383,5.084006,4.440977,3.2193625,5.7007165,5.8253083,5.589288,3.5339868,5.1121054,4.929666,5.8613687,4.913962,3.5578792,4.3490195,4.4383125
586,3.163216,7.030254,5.2145557,5.5944915,4.4507413,5.0186243,5.563236,5.0072827,4.458316,4.1290975,5.59614,3.4298053,4.832204,4.098986,7.4123797,3.9304636,3.0119746,3.3435102,4.615291,3.5793211,3.7967846,5.720059,5.930711,6.520364,4.879578,6.3060675,5.634577,4.674142,5.348306,5.4509525,5.433565,3.167726
285,4.623766,8.76524,5.2268763,5.1837587,4.8389378,4.088574,5.2983484,4.725775,4.895869,4.993276,4.5660915,3.0509655,5.406284,5.4089665,6.4711275,4.503515,2.9598293,4.644619,5.318573,4.1063566,3.245963,5.947387,5.9436274,6.0648355,3.6797566,5.3367705,5.0706387,5.5868707,4.9339,4.232161,4.4084272,3.6530662
135,3.0115075,7.6862307,5.202761,5.374039,4.0348406,4.505863,5.0852838,4.73006,5.037272,4.8937187,5.038679,3.0941157,5.3883524,4.7641907,6.90097,4.570125,3.4035637,3.4013786,5.3786016,4.5896792,3.6023746,6.1683292,6.263743,6.52123,4.1925254,5.503409,5.7655797,5.2067494,5.1736813,4.6092463,4.6404643,3.8721995
646,5.332586,8.805509,5.470399,4.4254313,4.87739,4.040101,5.1701093,4.580596,4.9935746,5.4468985,4.544659,3.3810565,5.450465,5.582716,6.4197335,4.699621,3.6020539,4.242903,5.1424446,4.3212795,3.3085651,5.734743,5.868811,5.6270475,3.6355884,5.2995987,4.949682,5.800953,4.9408464,3.842913,4.4490476,4.011984
528,3.370005,7.32954,5.1091313,5.3822246,4.426777,4.863399,5.4936213,4.746181,4.5918083,4.2361565,5.389727,3.5151274,4.809998,4.2990036,7.2095923,3.9771876,3.115425,3.4636242,4.76639,3.7895072,3.7493365,5.570605,5.9229646,6.230523,4.5790176,6.1030984,5.5506425,5.072834,5.1851,5.178989,5.347068,3.514388
694,2.1713953,7.1184154,4.776606,5.7726383,4.157635,5.3215313,5.300803,4.4597406,5.0243506,4.3687916,5.045299,3.430227,4.8478484,3.7533953,7.058264,4.3085,3.1816397,3.2167304,5.026257,4.0881333,4.21382,6.043425,6.468085,6.519348,4.3524914,6.0277576,5.79703,5.27166,4.820021,5.3182,5.040591,3.830298
