patient_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
154,8.421388,5.1788197,2.0499256,5.29793,6.3882504,5.976644,5.426613,6.1210594,7.784437,6.703897,3.7644954,3.786436,5.729949,2.7074878,6.07793,6.6092715,4.3574834,3.8350365,4.873916,4.7402277,6.2679152,2.2875438,5.583936,6.204637,6.4706564,4.185208,4.697554,4.089649,3.2646806,5.970099,4.8829308,3.0193818
526,6.423082,4.2551923,2.4879658,5.851586,6.1390414,5.8167796,5.660722,6.224109,7.0609965,5.8975177,3.5737283,3.1818645,5.152491,4.0896835,6.335299,5.9235497,5.171868,3.8139286,3.6563187,4.5789227,6.0023813,2.953499,5.0801797,5.8289957,6.023526,4.702803,4.0610647,4.20662,3.6525218,5.78223,5.3860416,3.7729716
271,8.027912,4.122335,2.0602849,5.8562827,6.2059293,5.310977,5.658177,6.1111784,7.192188,5.938307,3.5557337,4.0620265,5.2359877,2.886122,6.3794427,6.308009,5.1283655,3.890937,4.125306,4.679667,5.9753623,2.5111191,5.7131667,5.7146664,6.2052035,3.9911945,5.336519,4.2377076,3.0091152,5.4404764,4.5257387,3.2442305
466,7.8425646,4.647135,2.5535831,5.4625278,5.8735404,5.399512,6.668237,6.102272,7.72942,6.0353184,3.1673427,4.227072,5.069971,2.8118272,6.946433,6.541854,4.4999604,3.7904696,4.222094,4.1639585,5.6517463,2.6921575,6.463598,6.161726,6.6996846,4.291419,4.5964713,3.5780344,3.6699426,6.013206,4.4110656,3.7901628
255,8.845497,5.2151976,1.8143436,4.9851117,6.54908,6.2221236,5.928658,6.309915,7.8213573,6.6561804,3.7810261,3.8883073,5.8917456,2.7863634,6.235166,6.594331,4.4186926,3.6468787,4.810783,4.5625367,5.9280825,2.3335564,6.1297774,6.3959846,6.768349,4.34182,4.6144323,3.7330718,3.5570729,5.9426274,4.7390904,3.2907517
257,6.228236,3.8144486,3.0701077,5.6000967,5.9248557,5.431351,6.0698237,6.155418,6.9333534,5.7213526,2.7853305,3.2796607,5.012661,4.4393096,6.7377434,6.03251,5.1734247,3.6229472,3.0692616,3.9399538,6.0478344,3.1998227,5.496641,5.8045654,6.207776,4.601755,3.8228858,3.989253,3.6920118,5.613079,5.3202033,4.0398145
706,5.236854,4.742121,3.4856136,6.3826222,5.2080317,4.867695,6.065713,5.8465204,7.033096,5.842259,3.4862268,3.7466278,4.561485,4.110607,6.749328,6.1282177,4.7249613,3.7686253,3.757062,4.5780406,5.924768,3.1450574,5.303998,5.7457314,6.1247306,5.1238036,3.6202986,3.9907434,3.7376077,6.5314612,4.7352476,4.031517
48,5.0613337,4.9100704,3.308849,6.636503,5.285365,5.036361,5.6134195,5.8566275,6.952973,5.931018,3.8691413,3.5007248,4.6310596,4.2273803,6.437046,5.9213037,4.8120003,3.7962584,3.838694,4.943617,5.996891,3.0515382,4.831251,5.7279763,5.889291,5.274349,3.6148462,4.26187,3.6700182,6.583977,4.9461536,3.9229898
39,6.477768,4.0357857,2.8673735,5.6676106,5.970705,5.4649525,5.9765034,6.1248055,6.995926,5.772331,3.0758727,3.4233217,5.035742,4.1402707,6.6075873,6.0591726,5.1452265,3.6620286,3.398636,4.1945667,6.059392,3.0489922,5.4854345,5.792972,6.1625524,4.547023,4.0713725,4.0494766,3.5694017,5.639118,5.1610684,3.8842866
364,8.873477,5.168954,1.6861825,5.0436053,6.6351967,6.262505,5.7706113,6.285609,7.7772474,6.674395,3.8356402,3.8168206,5.9222555,2.8288593,6.0795803,6.5358267,4.478471,3.6284637,4.770619,4.6150093,6.0403194,2.2598226,6.00228,6.374255,6.6564226,4.2708282,4.731297,3.8661723,3.407718,5.8564076,4.772033,3.1504529
588,7.9388084,4.204469,2.1086528,5.8132896,6.2057204,5.3687253,5.6310287,6.132261,7.207775,5.982941,3.5730128,3.984018,5.2700458,2.9667897,6.373203,6.302026,5.1024485,3.8916597,4.1724653,4.692132,5.981873,2.557726,5.6465645,5.734739,6.2094445,4.0805364,5.1705093,4.2251887,3.0965564,5.5076427,4.6231017,3.2767437
193,6.3224835,3.8944507,2.4750297,5.942304,6.090554,5.655118,5.6520514,6.1408663,6.9181256,5.748493,3.3188722,3.0567145,5.028985,4.3242903,6.359344,5.8342023,5.2607307,3.721184,3.176805,4.4019322,6.02804,3.0196848,5.0901175,5.792483,5.949557,4.5993013,4.139868,4.2711186,3.5393307,5.6261415,5.3955708,3.8087852
112,6.228885,3.7764618,3.0534608,5.620854,5.93327,5.409099,6.0258408,6.1389894,6.9194083,5.7188416,2.776807,3.2590835,5.017418,4.4633837,6.7092147,6.008304,5.1910887,3.6171298,3.028269,3.9298475,6.058728,3.185815,5.47017,5.810148,6.1797895,4.5932016,3.8363936,4.016422,3.6605415,5.588776,5.317922,4.023112
546,8.899712,5.2223163,1.7032815,5.0050573,6.625583,6.261952,5.8036404,6.298269,7.7952323,6.6921053,3.846652,3.8437328,5.9395676,2.802184,6.116002,6.5702066,4.4598064,3.6339374,4.825402,4.617749,6.0055566,2.2683437,6.0233946,6.387637,6.70096,4.2982235,4.69193,3.829172,3.4594963,5.888059,4.76241,3.1810133
601,8.084911,4.781712,1.7946547,5.47355,6.4503956,5.8795214,5.6131573,6.205006,7.4881563,6.327055,3.768084,3.6432147,5.5430665,3.1608481,6.1052885,6.273143,4.897815,3.714661,4.4224114,4.682168,6.0426583,2.4419506,5.5310555,6.0874166,6.2873416,4.3512726,4.6813097,4.160119,3.3107393,5.7675395,4.866935,3.1797676
110,6.4412704,3.9536912,2.651784,5.866042,5.995378,5.4301157,6.191458,6.0358405,7.0040317,5.64633,3.098509,3.5213315,4.884316,4.099527,6.512915,5.978173,5.2212915,3.621023,3.3138642,4.122988,6.04766,2.9237168,5.622321,5.803429,6.0537567,4.442106,4.4259634,4.1290975,3.3449473,5.548091,4.9764953,3.833472
114,5.396788,4.7700005,3.5255363,6.211356,5.335652,4.980933,5.909911,5.9281025,7.0456247,5.9269695,3.440925,3.6868086,4.7449594,4.068529,6.788969,6.1256204,4.7282248,3.7822118,3.7566977,4.642042,5.9380875,3.1534286,5.252549,5.750707,6.1745915,5.11324,3.5603921,4.0205226,3.832244,6.5114193,4.8838935,3.9655836
690,7.756716,4.6836247,2.7347982,5.448979,5.7498794,5.2662444,6.513083,6.070044,7.7439995,6.106261,3.1346855,4.2998986,5.062768,2.74451,7.0330653,6.666663,4.400913,3.864821,4.347065,4.214118,5.695857,2.7525413,6.3718467,6.1489244,6.737109,4.3613477,4.511855,3.5634856,3.74181,6.1342835,4.416105,3.7959182
437,8.443365,5.1689825,1.9861337,5.3259134,6.401319,5.9509788,5.393891,6.093622,7.7790613,6.694486,3.773324,3.7869563,5.7110558,2.6886053,6.038426,6.6071653,4.393167,3.8403363,4.876083,4.750543,6.292353,2.2507753,5.5425105,6.1988506,6.4330873,4.156998,4.748134,4.138425,3.2140846,5.9471684,4.8561587,2.9645696
609,6.1806064,4.052904,2.5515044,6.1544137,5.9942684,5.409445,5.798984,5.989899,6.928213,5.71959,3.4189305,3.343178,4.8790674,4.210942,6.2852144,5.8310866,5.2725644,3.6415899,3.3218205,4.432418,6.0985026,2.9126973,5.1960907,5.7607403,5.876163,4.615063,4.356965,4.3729477,3.3121507,5.671698,5.1042504,3.726012
385,6.6372256,4.163832,2.4939988,5.708884,6.19244,5.7691264,5.688943,6.2238994,6.981317,5.8712206,3.4567237,3.2146587,5.22143,4.1465416,6.295254,5.9217377,5.254335,3.7377732,3.6182044,4.4836516,6.1038375,2.9331532,5.173965,5.783174,6.0021205,4.6097107,4.1322346,4.1934624,3.5093198,5.603051,5.3664026,3.7506776
723,4.745924,4.8012304,3.3625255,6.8402452,5.2229967,4.9623528,5.829992,5.800744,6.8522964,5.744321,3.8768055,3.5458472,4.406787,4.361787,6.3943677,5.86367,4.940179,3.7464488,3.7797978,4.820041,6.0117164,3.0944834,4.8312306,5.6412077,5.7647676,5.2952304,3.6906424,4.282652,3.5267837,6.518268,4.8469453,4.0236554
753,6.4501076,4.053391,3.0629487,5.6641426,5.8146405,5.281648,6.095206,6.062221,7.0595675,5.7836843,2.9364083,3.5598738,4.961322,4.0304623,6.773406,6.1677537,5.011466,3.664036,3.382769,4.107959,6.0065856,3.0810175,5.6432714,5.8283353,6.273462,4.5466723,4.017348,3.9536679,3.627724,5.7631083,5.0228024,3.91561
175,8.329169,4.2220097,1.927607,5.8059807,6.198925,5.285849,5.7943425,5.967749,7.367966,6.000216,3.4419816,4.2066965,5.1984134,2.5843394,6.3354645,6.447742,4.97927,3.8534524,4.2621026,4.509426,6.0233436,2.3178303,5.907956,5.8674664,6.250376,3.760228,5.5733733,4.2472873,2.85929,5.4517155,4.2504773,3.0847893
751,6.0232525,4.042594,2.9354646,6.0023613,5.799052,5.301164,6.1179323,5.993216,6.94726,5.6491785,3.124627,3.469968,4.7721186,4.25967,6.5875473,5.972038,5.155068,3.6261673,3.2724092,4.1842313,6.039324,3.0417397,5.4663982,5.7772436,6.0427566,4.629158,4.1425686,4.129299,3.467992,5.752096,5.009162,3.9272468
471,8.002434,5.1366177,2.1083982,5.362111,6.3181844,5.7740073,5.3340106,6.2601686,7.6091504,6.551499,3.8284228,3.5603178,5.6154256,2.9388053,6.234137,6.4951344,4.7473392,3.924265,4.9010434,4.891922,6.1105037,2.5782716,5.191306,6.070227,6.3618135,4.5719275,4.207971,4.1735473,3.631185,6.094702,5.116434,3.1340854
207,6.1416078,4.222381,2.5865436,5.8721466,6.1520777,5.8420243,5.808146,6.2272077,6.8675976,5.7457232,3.5836957,3.171423,5.0963836,4.39891,6.223593,5.7767296,5.381693,3.7296627,3.6340609,4.5115104,6.1311703,2.9858522,5.0422263,5.692136,5.8432226,4.7592764,4.051125,4.2396436,3.4888542,5.62104,5.435796,3.8821523
66,7.765418,4.28043,2.2992399,5.640375,6.0420165,5.4068065,6.373455,6.0356545,7.4643865,5.902605,3.1841793,4.088326,5.048568,3.0085056,6.6600637,6.37325,4.813076,3.729578,3.9218497,4.1817303,5.83933,2.5857797,6.224653,6.0218916,6.4335136,4.075041,4.998526,3.873397,3.2788618,5.6594496,4.4146414,3.5849774
380,8.237668,4.3416624,1.7469063,5.7084956,6.4093146,5.6627564,5.6872506,6.0895786,7.3573728,6.1105022,3.6385388,3.9222362,5.394103,3.0143318,6.1461296,6.243398,5.0259933,3.7250278,4.1462145,4.5997076,6.034689,2.3218696,5.759894,5.9375277,6.1720934,3.976643,5.330963,4.2358437,2.9031138,5.4370522,4.5531,3.158244
698,4.6782527,4.7899246,3.6601815,6.6928554,5.2080812,4.950604,5.717777,5.875694,6.759852,5.800012,3.770289,3.4205465,4.579173,4.4732122,6.5269623,5.7590904,4.89795,3.8335273,3.7195132,4.9419847,5.9898076,3.2666771,4.8249707,5.552762,5.7674704,5.403286,3.422187,4.2361393,3.7301698,6.7115254,5.0757284,4.0504885
727,6.1410193,3.9378111,2.673457,5.9359226,6.0239177,5.5948534,5.8460593,6.110636,6.9260874,5.6995635,3.2439935,3.1723826,4.936269,4.3867655,6.4280233,5.865938,5.263811,3.6645968,3.2113943,4.2875013,6.0527196,3.0397735,5.204634,5.7910037,5.9786987,4.6254196,4.115153,4.2325053,3.5352285,5.632245,5.3050714,3.8851414
77,4.6858625,4.710472,3.246289,6.9844337,5.250086,5.0140457,5.8456583,5.811207,6.718885,5.6144524,3.9529235,3.4105318,4.364391,4.5583577,6.2464843,5.706845,5.1044874,3.7960203,3.7626758,4.876527,6.0483165,3.1247518,4.75407,5.5239816,5.539622,5.346946,3.733987,4.3482647,3.4155688,6.454521,4.950809,4.0486383
681,8.246994,5.2197514,2.1507592,5.312049,6.304891,5.8411517,5.327338,6.14176,7.732146,6.7014623,3.765418,3.7255254,5.685057,2.7403867,6.160199,6.6462636,4.4712243,3.922134,4.977082,4.8293653,6.29423,2.421643,5.358643,6.13486,6.4285054,4.382768,4.434132,4.1472287,3.4260926,6.0626807,5.022651,3.0613873
