patient_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
245,7.3666825,2.3650353,3.554598,6.2325463,3.7012036,4.70621,5.978,6.424696,4.9687696,4.560787,6.0017343,4.9244084,6.4476914,4.447287,5.8871994,5.782589,5.472333,4.4279213,4.7347636,4.597774,4.707058,4.064167,4.337115,6.4524126,3.2024734,7.156375,5.746646,6.17393,4.5757623,5.249637,6.1917224,3.6558876
102,8.017377,3.2141824,3.0991406,5.8661013,4.189555,4.028205,6.4701095,6.9378276,4.976087,5.341269,5.8927197,5.110159,5.251147,4.272497,5.679638,6.2455482,5.0228457,4.6197577,5.5566998,5.4731793,4.344101,3.7501574,3.8284824,6.550078,3.1266477,7.469535,5.446836,5.5643296,4.877105,4.9002743,5.8837447,3.4775205
682,5.2635,2.7723522,4.0935106,5.013643,3.900778,5.681508,5.3425255,6.4702635,5.6421623,4.917881,6.5880666,4.959526,6.81838,3.8767476,6.352947,5.2621503,5.9459734,4.5003467,4.2348046,4.054398,5.1169477,4.3319335,5.1093473,5.2026577,3.711153,6.9464307,6.2311854,5.8043847,4.618711,6.1278057,5.4640126,4.771675
303,5.5451107,2.414429,4.6548157,5.0760417,4.3719916,4.901299,5.380624,6.705584,5.4561195,5.189405,6.2138324,4.8746166,6.7619524,4.2740054,5.837831,5.3664975,5.912877,4.882504,4.4899497,4.32084,5.075103,3.6881096,5.4625726,5.3489976,3.5476246,7.2331624,6.073646,5.38772,4.984121,6.082693,5.468076,4.4187465
614,5.4400907,2.2906134,4.4866757,5.1298137,4.235147,5.1029196,5.4272723,6.616476,5.47418,5.152751,6.245276,4.833931,6.743071,4.167329,5.9137187,5.2451115,5.8984065,4.7128825,4.4700017,4.3046975,5.066048,3.821903,5.2024736,5.409509,3.5078003,7.0983753,6.1806965,5.448224,4.8603954,6.080001,5.5306063,4.3319473
692,4.153753,1.8081139,3.9430685,5.4826374,4.5486984,5.823308,5.5978065,6.0752974,5.0852976,5.6816463,5.739974,4.6425443,6.8169293,3.7295008,6.0043664,4.830924,6.6535597,4.671794,4.216245,4.203982,6.0322323,3.9212818,5.614128,4.9275947,3.0566325,6.678679,5.8826528,5.246444,4.4930716,6.0343018,5.4695897,4.847213
39,5.3243866,2.6928701,4.168682,5.101777,3.9858418,5.521876,5.337395,6.469926,5.525213,4.902599,6.4855523,4.905157,6.8176446,3.944693,6.2456,5.29575,5.9586997,4.614564,4.2642946,4.0806165,5.1200027,4.202545,5.1921782,5.2404466,3.661474,6.988513,6.1156917,5.750097,4.664984,6.058231,5.504207,4.6871977
361,4.2521706,1.362498,4.259539,5.503082,4.5640306,5.5018897,5.3679595,6.197192,5.1296854,5.722412,5.7881413,4.4959354,7.021665,3.9388173,5.608761,4.6175675,6.564411,4.7073436,4.21897,4.120431,5.915963,3.6236773,5.6974306,5.0099816,3.0358489,6.884731,6.0586157,5.204219,4.6640916,6.349028,5.576035,4.8304877
437,7.8762946,3.0954168,3.2203271,5.8561807,4.245348,4.0742297,6.432322,6.8646626,4.910949,5.2898226,5.829284,5.0991406,5.351541,4.2974195,5.6461644,6.2237096,5.079833,4.6802516,5.4808373,5.4280806,4.355812,3.7501717,3.928781,6.525067,3.14379,7.3970966,5.4958105,5.5016055,4.799538,4.9667263,5.9144773,3.3903768
740,5.6230135,2.2421937,4.5459256,5.204158,4.123277,5.100938,5.3504777,6.8050995,5.6730967,5.19495,6.367917,4.9314737,6.885095,4.2875543,5.885808,5.25474,5.94496,4.6528897,4.4881124,4.1993914,5.1378555,3.7344692,5.275089,5.3564987,3.615993,7.290929,6.2904687,5.564225,5.0456257,6.2411427,5.474426,4.6194625
