patient_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
246,4.944608,4.1139646,2.539447,3.3887622,3.989589,6.2003207,5.1173635,5.900618,4.5838957,6.6538744,4.4396906,5.882082,3.8511462,4.5598145,4.766847,4.757363
318,10.381831,3.7803068,0.8123035,5.135135,4.680113,4.8088055,3.2826579,6.3809795,3.27102,5.389529,4.064019,4.551922,2.578543,5.662421,4.515963,5.0653434
625,10.167234,4.159142,1.2364404,5.0825005,4.447709,4.8138385,3.5536995,6.6374793,3.6025054,5.3481016,4.2615123,4.725577,2.8094587,5.5866933,4.712413,4.9864497
454,7.978871,4.1182637,0.74768716,4.8139787,4.854539,5.557457,3.8033442,6.2509294,3.8893473,5.1994576,4.2762547,4.789941,3.4685397,5.3512716,4.3794284,5.2735863
497,4.877229,3.8453784,2.2582457,3.2852745,4.3218675,5.2171154,6.4761744,4.9949546,4.551256,6.6008267,5.0922985,6.316574,4.636556,4.8091226,4.758748,4.2911606
127,10.392003,3.6348338,0.7040946,5.1657157,4.631136,4.876549,3.186436,6.4585834,3.1235178,5.4336615,4.069519,4.513807,2.421103,5.619544,4.5319037,5.0617743
712,4.4898887,3.4919271,2.0429657,3.0041986,4.202108,5.653774,6.3402114,5.4491453,4.2420597,6.7255044,4.4135695,6.042284,4.523474,4.782508,4.918932,4.427561
52,4.320718,3.5109408,1.9250591,2.6951585,4.4486427,5.527046,7.0178757,4.888324,4.577559,6.7376833,4.641548,6.3132906,5.1182237,4.772903,4.7331457,4.2525954
448,8.465542,4.0879636,0.80980796,4.7194753,4.7859607,5.4875813,4.00558,6.1375275,4.044094,5.1962137,4.408367,5.0141263,3.673875,5.649155,4.6093254,5.2044797
577,8.436886,3.9516096,0.68689823,4.7960596,4.8540626,5.5877156,3.9842615,6.2176623,3.9785352,5.1249633,4.354443,4.878463,3.6765409,5.5967875,4.516799,5.3131585
101,6.2782364,4.487925,2.2788577,3.904311,4.206439,5.713242,4.9699554,5.697667,4.7609253,6.1585913,4.7632866,5.859199,4.1948256,4.8402195,4.793995,4.7419806
415,5.021811,3.823164,2.0602639,3.1539304,4.3220325,5.495817,6.485817,5.2420444,4.6359553,6.6002436,4.702048,6.152679,4.8734612,4.890477,4.8673835,4.322332
130,8.077421,4.426387,0.72990876,4.6343517,4.826968,5.9260488,3.9527633,6.4887524,4.2340827,4.9231787,4.156341,4.96623,3.753875,5.6580534,4.5842185,5.583709
28,5.6927557,4.5731053,2.5994833,3.77195,4.119156,5.858579,5.1171937,5.6530666,4.955206,6.4045553,4.897491,6.1348925,4.149283,4.581943,4.738276,4.6510353
322,4.199407,3.2149541,1.887173,2.9487078,4.381772,5.205653,7.29157,5.101661,4.137646,6.7582917,4.7518106,6.2352686,4.8064203,4.904776,4.9297657,4.203183
414,6.026593,4.5657415,2.2101102,3.8697195,4.183655,5.7358704,4.85044,5.4844394,4.800616,6.195128,4.877568,5.9287486,4.199984,4.7665324,4.609556,4.8485494
181,9.766656,4.417644,1.4019516,5.0246987,4.3823004,4.7823234,3.649568,6.685702,3.7451844,5.359657,4.4000726,4.802984,2.9614947,5.4290485,4.6742935,4.886818
115,8.484447,4.371736,2.1829605,4.6034446,4.241105,5.2393355,4.200653,6.462123,4.339061,5.6689167,4.7499084,5.3260365,3.5646646,5.0771093,4.8748193,4.778296
277,8.732578,4.470644,2.3017733,5.0119624,4.1047573,5.5016007,3.822066,7.414816,4.2976246,5.2628503,4.4446764,4.7474484,3.2242904,4.698851,4.7288647,5.083693
737,4.1923203,3.2466831,1.9943354,2.8116035,4.270911,5.6411543,6.6840105,5.340288,4.1537333,6.776279,4.3810153,6.0437546,4.5481057,4.7954917,4.876335,4.38505
421,8.112894,4.353462,1.0755255,4.8712454,4.7095127,5.779882,3.7191248,6.7424793,4.0370793,5.0599895,4.1813073,4.7173257,3.410199,5.2891636,4.4785933,5.4618983
623,8.009709,4.393548,0.7961577,4.7799234,4.8670554,5.9471803,3.752706,6.6042585,4.1043634,4.9097776,4.1462874,4.82479,3.6232617,5.5791636,4.5265417,5.602702
59,5.63848,4.5200777,2.3739498,3.6197581,4.147242,5.84974,5.0190787,5.27884,4.973533,6.4899487,4.901263,5.8977504,4.5458684,4.990135,4.813378,4.63606
292,5.675361,4.58518,2.583985,3.7939978,4.1205645,5.9188886,5.0259395,5.652659,4.9447374,6.377096,4.8636446,6.0974793,4.124318,4.583988,4.7394695,4.693635
106,6.0569253,4.6301,2.3763783,3.8876762,4.215254,5.7093706,4.8869944,5.40649,4.9587545,6.3253336,5.028796,6.061332,4.350807,4.7693944,4.732783,4.6529436
544,7.8676295,4.4402103,0.72391313,4.6649013,4.8287535,5.943281,3.9360514,6.539137,4.2428756,4.8852277,4.1378202,4.893483,3.7298653,5.5596,4.531396,5.61358
744,5.1754155,4.2746153,2.4750104,3.6777766,4.131716,6.1841645,4.94335,5.9353204,4.596963,6.4074583,4.6541815,6.063319,3.8402467,4.389078,4.634181,4.8041043
91,4.87799,4.0590057,2.445583,3.4601736,4.0633187,6.1322045,5.1542325,5.865081,4.4592795,6.5804143,4.577785,6.0773115,3.8707962,4.4049845,4.6648483,4.754929
740,5.6474066,4.7105236,2.660422,3.7515905,4.102735,5.7437973,5.076849,5.251808,5.089712,6.4549866,5.131167,6.177257,4.4007435,4.7329493,4.7861996,4.588277
177,6.0611377,4.593548,2.3811872,3.9268842,4.2250757,5.7240257,5.0515747,5.5630608,4.852234,6.1478815,4.8318524,6.0226336,4.137644,4.6525984,4.761131,4.748931
656,8.953085,4.105548,1.4569392,4.8299727,4.4690785,5.0631022,3.9373426,6.279144,3.9155912,5.555015,4.703067,5.0469065,3.3559377,5.40313,4.7379847,4.9067883
404,5.477189,4.6154737,2.279462,3.5900388,4.195655,5.578682,5.1084547,4.8263354,5.0741844,6.4714203,5.2553453,6.103368,4.6785808,4.894656,4.569258,4.675724
426,4.890245,4.1088915,2.372059,3.4821064,4.0590334,6.210825,4.9273596,5.851884,4.470788,6.563407,4.5555043,5.962432,3.8508866,4.4776087,4.624842,4.8579383
501,5.5667734,4.17852,2.6313872,3.7159977,3.9773493,6.1660514,4.877816,6.3499107,4.4926167,6.400855,4.4823575,5.7746983,3.7447639,4.4895034,4.817746,4.7592497
660,8.074447,4.13244,0.82659745,4.8490424,4.786122,5.5093803,3.800132,6.3527584,3.8886037,5.2132597,4.3122554,4.7601895,3.417765,5.326043,4.4027996,5.2609587
687,9.401979,4.3920374,0.99380803,5.03781,4.5052934,4.8721194,3.6797376,6.5128016,3.7057495,5.278405,4.4806385,4.748243,3.184858,5.6013737,4.608325,5.0163474
524,10.373285,3.6233475,0.71672225,5.1317,4.716757,4.8709145,3.323283,6.4608917,3.1602514,5.4552937,3.9937747,4.5661526,2.4191864,5.5741677,4.6213946,4.9874344
