patient_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
246,4.3864427,5.00827,2.7039216,4.7324996,4.282604,6.200424,4.2757144,5.983799,4.982769,6.6166344,4.455198,6.2277093,4.889725,5.537514,5.5270157,3.724316
318,8.853054,4.5279694,0.316588,5.8945465,4.1609917,4.5045943,5.5780463,7.988669,5.302528,7.4119363,4.8148804,5.460421,3.108348,6.8813133,4.079421,3.34006
625,8.859995,4.7982173,0.81585974,6.2366,3.947512,4.646425,5.262272,7.636339,5.2946343,7.4762,4.6722207,5.78541,3.1253867,6.7102103,4.2893105,3.4932265
454,7.04321,4.4438405,1.3999308,5.6792083,4.183415,4.7372556,5.4351172,6.9868293,5.6603913,7.236239,5.48693,5.475346,4.005654,6.803031,5.1169157,3.6880765
497,3.9563136,5.0524406,1.5352108,3.6618054,4.8295054,6.288934,4.606192,6.5624323,4.377459,6.314291,3.9778385,5.7419844,5.187964,4.649093,4.802283,3.035622
127,8.865287,4.5438924,0.17897305,5.823366,4.172858,4.5509143,5.6351824,8.04002,5.3302712,7.3987617,4.8559265,5.4171925,3.0600343,6.903504,4.0140753,3.3447669
712,3.9683282,5.3195095,1.6289608,3.9412246,4.449552,6.2677712,4.4952145,6.018635,4.777301,6.5951977,4.170937,6.0534368,5.244107,4.8576727,4.950083,3.259152
52,3.7753782,5.314481,1.1582044,3.3960643,4.7315454,6.7356462,4.4794593,6.0333056,4.4835167,6.3346915,3.8935056,6.0172243,5.3104997,4.1886435,4.895581,2.9589305
448,7.217506,4.384438,1.0171844,5.588629,3.9913511,4.6852474,5.284664,6.9812565,5.3513412,7.110776,5.2439013,5.2922854,3.9787912,6.583581,4.8205523,3.6463146
577,7.288259,4.3673377,0.8638631,5.6105075,4.002527,4.538889,5.3997707,6.994619,5.4937325,7.200677,5.38333,5.2453656,3.967332,6.751862,4.804949,3.6265345
101,5.4733315,4.623544,2.274904,4.9579077,4.302146,5.7770524,4.496645,6.403994,4.394089,6.426902,4.1587057,5.7804494,4.484094,5.3380947,5.097626,3.6309242
415,4.4246798,4.9714913,1.448075,3.877328,4.56541,6.2742853,4.5669484,6.2336373,4.3514094,6.3057485,3.867992,5.8172445,5.001985,4.5803037,4.929376,3.214445
130,7.020942,4.3952837,1.1439097,5.8252606,3.9286706,4.794346,5.273055,6.74747,5.5029197,6.94687,5.6151767,5.1565466,4.3060637,6.537487,5.1560683,3.9788666
28,4.8982453,4.600698,2.6607616,4.7278743,4.3811207,6.0371995,4.359657,6.24043,4.275077,6.234884,4.058332,5.8519926,4.6412,5.1563525,5.2622213,3.690296
322,3.470647,5.6447167,1.0119566,3.2979395,4.74979,6.462838,4.5316563,6.214294,4.7367306,6.622246,3.9446936,5.857753,5.604282,4.498464,4.6223736,2.8746254
414,5.2748246,4.452574,2.4809022,4.965891,4.4039793,5.744195,4.5464816,6.555954,4.4175344,6.3487883,4.288086,5.740228,4.4919705,5.457896,5.2445846,3.6650476
181,8.676348,4.8538465,1.069722,6.315724,3.8887646,4.679551,5.1896586,7.449424,5.3507576,7.484993,4.728156,5.866528,3.295775,6.6651764,4.455104,3.5926158
115,7.54078,4.863633,1.6244376,5.891838,3.7397099,5.1874275,4.61416,6.7843385,4.878637,7.206532,4.3252378,6.0429063,3.818865,5.945101,4.660094,3.6169832
277,8.024586,5.1416874,1.8112065,6.4067073,3.2815626,5.0413203,4.549323,6.3059554,5.5263953,7.7095847,4.83679,6.2853384,3.5841002,6.2606463,5.010334,3.9511585
737,3.811743,5.5909534,1.410563,3.7550468,4.4621196,6.4846845,4.396343,5.8374705,4.9315453,6.743727,4.1135316,6.16891,5.369495,4.6380973,4.8936067,3.1245816
421,7.1709485,4.6303215,1.5775418,5.9271684,3.959146,4.883459,5.243729,6.7272363,5.784868,7.3277287,5.5748096,5.622284,3.9826832,6.711385,5.2894554,3.9052804
623,7.011279,4.4747877,1.2985519,5.8419976,3.9894805,4.8593073,5.3222685,6.7473803,5.6746693,7.057523,5.7150145,5.2559986,4.2015486,6.631859,5.277993,3.970558
59,5.0187654,4.3076015,2.2371817,4.5352263,4.4967947,5.9097056,4.617569,6.4219756,4.3803854,6.0985994,4.196873,5.59039,4.755778,5.161899,5.1866736,3.7502744
292,4.888142,4.5620418,2.7614505,4.7728605,4.3687057,6.035827,4.3581715,6.189368,4.3289495,6.217507,4.1413484,5.8484645,4.6348248,5.2389903,5.3229604,3.756246
106,5.2132006,4.332758,2.5577085,4.7843413,4.379754,5.7786283,4.5643115,6.448069,4.23981,6.211761,4.056232,5.7656064,4.6473746,5.347008,5.049513,3.6066396
544,6.8626127,4.456986,1.3482555,5.839244,3.9524248,4.9057765,5.2532988,6.641188,5.6220646,6.971739,5.721207,5.2313414,4.358817,6.5403237,5.341412,4.043106
744,4.422016,4.9504704,2.8119652,4.8227687,4.280978,6.120766,4.347646,6.076555,4.7822948,6.566761,4.430756,6.1848865,4.836085,5.509065,5.4044504,3.6864526
91,4.204673,5.0511203,2.7662137,4.715954,4.307295,6.1780224,4.344892,6.075648,4.8085146,6.614812,4.397023,6.2822185,4.9261146,5.430024,5.357671,3.6172154
740,4.889512,4.331415,2.6239347,4.5815215,4.5215096,5.989169,4.483375,6.4484143,4.1244392,6.0430536,4.1289563,5.6495256,4.586525,5.04624,5.2460527,3.7131178
177,5.293929,4.661814,2.434916,4.9020534,4.316392,5.8312726,4.468005,6.3948445,4.300749,6.399872,4.1285834,5.830706,4.4875803,5.299135,5.079887,3.570156
656,7.7917304,4.593176,1.2986917,5.85946,3.9470885,4.7640123,5.143341,7.234016,5.146286,7.3377686,4.57,5.6955147,3.7335088,6.4354386,4.6460657,3.428143
